timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,drift_distance,drift_count,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile,primary_return_pct
2025-10-03T14:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6738.27,6725.0,,Corridor drift started.,,,,,,,,,,,,,13.27,,,,,,,,
2025-10-03T15:00:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6742.16,6730.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,12.16,8.0,,,,,,,
2025-10-03T15:05:00+00:00,SPX,REBUILT,REBUILD,6742.06,6720.0,299.0,Removed prior layers for rebuild.,PRIMARY,6680.0,6720.0,6760.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,10.7803,12.7687,0.1343,2.2087,0.086,conservative,
2025-10-03T15:05:00+00:00,SPX,REBUILT,REBUILD,6742.06,6725.0,300.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6685.0,6725.0,6765.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,11.0151,13.045,0.3691,2.485,0.086,conservative,
2025-10-03T15:05:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6742.06,6730.0,301.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6690.0,6730.0,6770.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-10-03T15:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6742.38,6730.0,,Corridor drift started.,,,,,,,,,,,,,12.38,,,,,,,,
2025-10-03T15:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6740.95,6735.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-10-03T15:40:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6741.43,6740.0,302.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6700.0,6740.0,6780.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-10-03T15:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6746.78,6735.0,,Corridor drift started.,,,,,,,,,,,,,11.78,,,,,,,,
2025-10-03T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6749.35,6740.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-10-03T16:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6750.49,6740.0,,Corridor drift started.,,,,,,,,,,,,,10.49,,,,,,,,
2025-10-03T16:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6747.82,6740.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-10-03T17:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6732.74,6745.0,,Corridor drift started.,,,,,,,,,,,,,12.26,,,,,,,,
2025-10-03T17:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6738.83,6745.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-10-03T17:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6731.71,6745.0,,Corridor drift started.,,,,,,,,,,,,,13.29,,,,,,,,
2025-10-03T17:50:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6705.94,6740.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,34.06,8.0,,,,,,,
2025-10-03T17:55:00+00:00,SPX,REBUILT,REBUILD,6716.22,6730.0,301.0,Removed prior layers for rebuild.,PRIMARY,6690.0,6730.0,6770.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,11.2382,13.3074,0.5922,2.7474,0.086,conservative,
2025-10-03T17:55:00+00:00,SPX,REBUILT,REBUILD,6716.22,6740.0,302.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6700.0,6740.0,6780.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,10.7312,12.7109,0.0852,2.1509,0.086,conservative,
2025-10-03T17:55:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6716.22,6740.0,303.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6700.0,6740.0,6780.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-10-03T18:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6710.19,6740.0,,Corridor drift started.,,,,,,,,,,,,,29.81,,,,,,,,
2025-10-03T18:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6726.89,6735.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-10-03T18:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6723.7,6735.0,,Corridor drift started.,,,,,,,,,,,,,11.3,,,,,,,,
2025-10-03T18:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6722.83,6730.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-10-03T19:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6722.15,6725.0,304.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6685.0,6725.0,6765.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-10-03T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6724.3,6740.0,303.0,Session window closed.,PRIMARY,6700.0,6740.0,6780.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,11.1012,13.1463,0.4552,2.5863,0.086,conservative,
