timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,friction_cost,close_value,realized_pnl,drift_distance
2025-07-16T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,624.43,622.0,133.0,Session window closed.,SUPPLEMENTAL,617.0,622.0,627.0,5.0,5.0,1.156,,1.6577,0.5017,
2025-07-17T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,625.95,624.0,134.0,Opened the primary butterfly corridor layer.,PRIMARY,619.0,624.0,629.0,5.0,5.0,1.156,0.056,,,
2025-07-17T13:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,626.02,625.0,135.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,620.0,625.0,630.0,5.0,5.0,1.156,0.056,,,
2025-07-17T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,628.16,624.0,134.0,Session window closed.,PRIMARY,619.0,624.0,629.0,5.0,5.0,1.156,,1.4947,0.3387,
2025-07-17T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,628.16,625.0,135.0,Session window closed.,SUPPLEMENTAL,620.0,625.0,630.0,5.0,5.0,1.156,,1.6119,0.4559,
2025-07-18T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,629.05,628.0,136.0,Opened the primary butterfly corridor layer.,PRIMARY,623.0,628.0,633.0,5.0,5.0,1.156,0.056,,,
2025-07-18T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,627.14,628.0,136.0,Session window closed.,PRIMARY,623.0,628.0,633.0,5.0,5.0,1.156,,1.8847,0.7287,
2025-07-21T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,630.09,628.0,137.0,Opened the primary butterfly corridor layer.,PRIMARY,623.0,628.0,633.0,5.0,5.0,1.156,0.056,,,
2025-07-21T13:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,630.32,629.0,138.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,624.0,629.0,634.0,5.0,5.0,1.156,0.056,,,
2025-07-21T14:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,631.16,628.0,,Corridor drift started.,,,,,,,,,,,3.16
2025-07-21T14:25:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,631.25,629.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-07-21T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,629.42,628.0,137.0,Session window closed.,PRIMARY,623.0,628.0,633.0,5.0,5.0,1.156,,1.8185,0.6625,
2025-07-21T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,629.42,629.0,138.0,Session window closed.,SUPPLEMENTAL,624.0,629.0,634.0,5.0,5.0,1.156,,1.9351,0.7791,
2025-07-22T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,628.0,630.0,139.0,Opened the primary butterfly corridor layer.,PRIMARY,625.0,630.0,635.0,5.0,5.0,1.156,0.056,,,
2025-07-22T13:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,626.53,628.0,140.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,623.0,628.0,633.0,5.0,5.0,1.156,0.056,,,
2025-07-22T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,629.47,630.0,139.0,Session window closed.,PRIMARY,625.0,630.0,635.0,5.0,5.0,1.156,,1.9237,0.7677,
2025-07-22T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,629.47,628.0,140.0,Session window closed.,SUPPLEMENTAL,623.0,628.0,633.0,5.0,5.0,1.156,,1.8113,0.6553,
2025-07-23T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,630.34,629.0,141.0,Opened the primary butterfly corridor layer.,PRIMARY,624.0,629.0,634.0,5.0,5.0,1.156,0.056,,,
2025-07-23T15:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,632.07,631.0,142.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,626.0,631.0,636.0,5.0,5.0,1.156,0.056,,,
2025-07-23T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,633.19,629.0,141.0,Session window closed.,PRIMARY,624.0,629.0,634.0,5.0,5.0,1.156,,1.4912,0.3352,
2025-07-23T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,633.19,631.0,142.0,Session window closed.,SUPPLEMENTAL,626.0,631.0,636.0,5.0,5.0,1.156,,1.6978,0.5418,
2025-07-24T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.21,633.0,143.0,Opened the primary butterfly corridor layer.,PRIMARY,628.0,633.0,638.0,5.0,5.0,1.156,0.056,,,
2025-07-24T15:10:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,635.82,635.0,144.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,
2025-07-24T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,635.2,633.0,143.0,Session window closed.,PRIMARY,628.0,633.0,638.0,5.0,5.0,1.156,,1.7263,0.5703,
2025-07-24T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,635.2,635.0,144.0,Session window closed.,SUPPLEMENTAL,630.0,635.0,640.0,5.0,5.0,1.156,,1.936,0.78,
2025-07-25T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.39,635.0,145.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,
2025-07-25T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,637.41,635.0,145.0,Session window closed.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.7015,0.5455,
2025-07-28T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.27,637.0,146.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,
2025-07-28T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,636.02,637.0,146.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.8705,0.7145,
2025-07-29T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.71,637.0,147.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,
2025-07-29T15:40:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,635.13,636.0,148.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,
2025-07-29T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,634.37,637.0,147.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.6755,0.5195,
2025-07-29T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,634.37,636.0,148.0,Session window closed.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.7647,0.6087,
2025-07-30T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.59,635.0,149.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,
2025-07-30T18:55:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,632.84,635.0,149.0,Regime turned TREND_DOWN.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.7219,0.5659,
2025-07-30T19:00:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,632.14,635.0,150.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,
2025-07-30T19:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,632.77,634.0,151.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,629.0,634.0,639.0,5.0,5.0,1.156,0.056,,,
2025-07-30T19:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,631.93,635.0,,Corridor drift started.,,,,,,,,,,,3.07
2025-07-30T19:25:00+00:00,SPY,ABORTED,DRIFTING,632.09,635.0,150.0,Regime turned TREND_DOWN.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.5783,0.4223,
2025-07-30T19:25:00+00:00,SPY,ABORTED,DRIFTING,632.09,634.0,151.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,629.0,634.0,639.0,5.0,5.0,1.156,,1.6813,0.5253,
2025-07-31T17:15:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,636.66,637.0,152.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,
2025-07-31T17:25:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,634.84,636.0,153.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,
2025-07-31T18:05:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,632.92,637.0,152.0,Regime turned TREND_DOWN.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.4601,0.3041,
2025-07-31T18:05:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,632.92,636.0,153.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.5634,0.4074,
2025-07-31T18:30:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,634.43,635.0,154.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,
2025-07-31T19:20:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,633.12,634.0,155.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,629.0,634.0,639.0,5.0,5.0,1.156,0.056,,,
2025-07-31T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,632.68,635.0,154.0,Session window closed.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.6487,0.4927,
2025-07-31T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,632.68,634.0,155.0,Session window closed.,SUPPLEMENTAL,629.0,634.0,639.0,5.0,5.0,1.156,,1.7413,0.5853,
2025-08-01T17:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,620.57,623.0,156.0,Opened the primary butterfly corridor layer.,PRIMARY,618.0,623.0,628.0,5.0,5.0,1.156,0.056,,,
2025-08-01T18:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,619.74,621.0,157.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,616.0,621.0,626.0,5.0,5.0,1.156,0.056,,,
2025-08-01T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,621.42,623.0,156.0,Session window closed.,PRIMARY,618.0,623.0,628.0,5.0,5.0,1.156,,1.7436,0.5876,
2025-08-01T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,621.42,621.0,157.0,Session window closed.,SUPPLEMENTAL,616.0,621.0,626.0,5.0,5.0,1.156,,1.8576,0.7016,
2025-08-04T17:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,630.29,630.0,158.0,Opened the primary butterfly corridor layer.,PRIMARY,625.0,630.0,635.0,5.0,5.0,1.156,0.056,,,
2025-08-04T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,630.21,630.0,158.0,Session window closed.,PRIMARY,625.0,630.0,635.0,5.0,5.0,1.156,,1.8926,0.7366,
2025-08-05T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,632.26,631.0,159.0,Opened the primary butterfly corridor layer.,PRIMARY,626.0,631.0,636.0,5.0,5.0,1.156,0.056,,,
2025-08-05T14:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,629.08,630.0,160.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,625.0,630.0,635.0,5.0,5.0,1.156,0.056,,,
2025-08-05T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,628.6,631.0,159.0,Session window closed.,PRIMARY,626.0,631.0,636.0,5.0,5.0,1.156,,1.7027,0.5467,
2025-08-05T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,628.6,630.0,160.0,Session window closed.,SUPPLEMENTAL,625.0,630.0,635.0,5.0,5.0,1.156,,1.8091,0.6531,
2025-08-06T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,629.3,629.0,161.0,Opened the primary butterfly corridor layer.,PRIMARY,624.0,629.0,634.0,5.0,5.0,1.156,0.056,,,
2025-08-06T14:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,630.88,630.0,162.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,625.0,630.0,635.0,5.0,5.0,1.156,0.056,,,
2025-08-06T15:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,632.25,629.0,,Corridor drift started.,,,,,,,,,,,3.25
2025-08-06T15:35:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,631.71,630.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-08-06T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,633.31,629.0,161.0,Session window closed.,PRIMARY,624.0,629.0,634.0,5.0,5.0,1.156,,1.477,0.321,
2025-08-06T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,633.31,630.0,162.0,Session window closed.,SUPPLEMENTAL,625.0,630.0,635.0,5.0,5.0,1.156,,1.5825,0.4265,
2025-08-07T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.71,634.0,163.0,Opened the primary butterfly corridor layer.,PRIMARY,629.0,634.0,639.0,5.0,5.0,1.156,0.056,,,
2025-08-07T13:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,636.48,635.0,164.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,
2025-08-07T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,630.6,634.0,163.0,Session window closed.,PRIMARY,629.0,634.0,639.0,5.0,5.0,1.156,,1.5845,0.4285,
2025-08-07T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,630.6,635.0,164.0,Session window closed.,SUPPLEMENTAL,630.0,635.0,640.0,5.0,5.0,1.156,,1.465,0.309,
2025-08-08T15:55:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,636.36,635.0,165.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,
2025-08-08T16:15:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,637.22,636.0,166.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,
2025-08-08T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,636.79,635.0,165.0,Session window closed.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.7429,0.5869,
2025-08-08T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,636.79,636.0,166.0,Session window closed.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.8497,0.6937,
2025-08-11T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.5,637.0,167.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,
2025-08-11T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,636.05,637.0,167.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.874,0.718,
2025-08-12T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.61,637.0,168.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,
2025-08-12T14:10:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,638.93,638.0,169.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,633.0,638.0,643.0,5.0,5.0,1.156,0.056,,,
2025-08-12T15:00:00+00:00,SPY,DRIFT_STARTED,DRIFTING,640.24,637.0,,Corridor drift started.,,,,,,,,,,,3.24
2025-08-12T15:05:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,640.41,638.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-08-12T15:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,641.23,638.0,,Corridor drift started.,,,,,,,,,,,3.23
2025-08-12T16:05:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,640.97,638.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-08-12T16:10:00+00:00,SPY,DRIFT_STARTED,DRIFTING,641.03,638.0,,Corridor drift started.,,,,,,,,,,,3.03
2025-08-12T16:20:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,641.37,639.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-08-12T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,642.54,637.0,168.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,0.0,-1.156,
2025-08-12T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,642.54,638.0,169.0,Session window closed.,SUPPLEMENTAL,633.0,638.0,643.0,5.0,5.0,1.156,,1.4466,0.2906,
2025-08-13T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,645.86,643.0,170.0,Opened the primary butterfly corridor layer.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,0.056,,,
2025-08-13T13:50:00+00:00,SPY,DRIFT_STARTED,DRIFTING,646.06,643.0,,Corridor drift started.,,,,,,,,,,,3.06
2025-08-13T13:55:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,645.62,643.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-08-13T14:00:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,645.2,644.0,171.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,639.0,644.0,649.0,5.0,5.0,1.156,0.056,,,
2025-08-13T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,644.01,643.0,170.0,Session window closed.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,,1.8669,0.7109,
2025-08-13T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,644.01,644.0,171.0,Session window closed.,SUPPLEMENTAL,639.0,644.0,649.0,5.0,5.0,1.156,,1.9803,0.8243,
2025-08-14T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,643.64,644.0,172.0,Opened the primary butterfly corridor layer.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,0.056,,,
2025-08-14T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,645.18,644.0,172.0,Session window closed.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,,1.8469,0.6909,
2025-08-15T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,643.93,645.0,173.0,Opened the primary butterfly corridor layer.,PRIMARY,640.0,645.0,650.0,5.0,5.0,1.156,0.056,,,
2025-08-15T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,643.65,645.0,173.0,Session window closed.,PRIMARY,640.0,645.0,650.0,5.0,5.0,1.156,,1.8268,0.6708,
2025-08-18T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,643.55,644.0,174.0,Opened the primary butterfly corridor layer.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,0.056,,,
2025-08-18T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,643.32,644.0,174.0,Session window closed.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,,1.9059,0.7499,
2025-08-19T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,642.55,643.0,175.0,Opened the primary butterfly corridor layer.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,0.056,,,
2025-08-19T15:20:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,641.16,642.0,176.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,637.0,642.0,647.0,5.0,5.0,1.156,0.056,,,
2025-08-19T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,639.26,643.0,175.0,Session window closed.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,,1.5443,0.3883,
2025-08-19T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,639.26,642.0,176.0,Session window closed.,SUPPLEMENTAL,637.0,642.0,647.0,5.0,5.0,1.156,,1.6431,0.4871,
2025-08-20T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.38,639.0,177.0,Opened the primary butterfly corridor layer.,PRIMARY,634.0,639.0,644.0,5.0,5.0,1.156,0.056,,,
2025-08-20T13:50:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,635.5,639.0,177.0,Regime turned TREND_DOWN.,PRIMARY,634.0,639.0,644.0,5.0,5.0,1.156,,1.5134,0.3574,
2025-08-20T13:55:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.39,638.0,178.0,Opened the primary butterfly corridor layer.,PRIMARY,633.0,638.0,643.0,5.0,5.0,1.156,0.056,,,
2025-08-20T14:00:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,635.55,637.0,179.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,
2025-08-20T14:05:00+00:00,SPY,DRIFT_STARTED,DRIFTING,634.36,638.0,,Corridor drift started.,,,,,,,,,,,3.64
2025-08-20T14:10:00+00:00,SPY,ABORTED,DRIFTING,634.43,638.0,178.0,Regime turned TREND_DOWN.,PRIMARY,633.0,638.0,643.0,5.0,5.0,1.156,,1.5078,0.3518,
2025-08-20T14:10:00+00:00,SPY,ABORTED,DRIFTING,634.43,637.0,179.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,632.0,637.0,642.0,5.0,5.0,1.156,,1.6106,0.4546,
2025-08-20T15:10:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,634.83,637.0,180.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,
2025-08-20T16:35:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,636.91,636.0,181.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,
2025-08-20T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,638.48,637.0,180.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.7894,0.6334,
2025-08-20T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,638.48,636.0,181.0,Session window closed.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.6566,0.5006,
2025-08-21T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,636.14,637.0,182.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,
2025-08-21T13:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,635.13,636.0,183.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,
2025-08-21T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,635.57,637.0,182.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.8173,0.6613,
2025-08-21T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,635.57,636.0,183.0,Session window closed.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.9324,0.7764,
2025-08-22T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,639.57,636.0,184.0,Opened the primary butterfly corridor layer.,PRIMARY,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,
2025-08-22T13:50:00+00:00,SPY,DRIFT_STARTED,DRIFTING,639.2,636.0,,Corridor drift started.,,,,,,,,,,,3.2
2025-08-22T13:55:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,638.41,637.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-08-22T14:00:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,642.91,636.0,184.0,Regime turned TREND_UP.,PRIMARY,631.0,636.0,641.0,5.0,5.0,1.156,,0.0,-1.156,
2025-08-22T18:00:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,645.93,646.0,185.0,Opened the primary butterfly corridor layer.,PRIMARY,641.0,646.0,651.0,5.0,5.0,1.156,0.056,,,
2025-08-22T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,644.49,646.0,185.0,Session window closed.,PRIMARY,641.0,646.0,651.0,5.0,5.0,1.156,,1.7422,0.5862,
2025-08-25T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,644.06,645.0,186.0,Opened the primary butterfly corridor layer.,PRIMARY,640.0,645.0,650.0,5.0,5.0,1.156,0.056,,,
2025-08-25T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,643.77,645.0,186.0,Session window closed.,PRIMARY,640.0,645.0,650.0,5.0,5.0,1.156,,1.8409,0.6849,
2025-08-26T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,641.75,643.0,187.0,Opened the primary butterfly corridor layer.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,0.056,,,
2025-08-26T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,644.22,643.0,187.0,Session window closed.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,,1.8421,0.6861,
2025-08-27T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,644.93,644.0,188.0,Opened the primary butterfly corridor layer.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,0.056,,,
2025-08-27T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,647.06,644.0,188.0,Session window closed.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,,1.6247,0.4687,
