timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,entry_slippage_cost,entry_commission_cost,paper_spread_entry_penalty,paper_spread_close_penalty,paper_spread_penalty_round_trip,modeled_max_loss,contracts_per_layer,option_multiplier,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,close_slippage_cost,close_commission_cost,stress_profile
2025-04-15T16:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5424.37,5425.0,6,Primary take-profit reached.,PRIMARY,5325.0,5425.0,5545.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7623,36.4373,36.7133,15.7613,16.3133,0.276,0.25,0.026,none
2025-04-15T17:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5406.77,5420.0,7,Opened the primary butterfly corridor layer.,PRIMARY,5320.0,5420.0,5540.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-15T17:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5407.34,5420.0,7,Primary take-profit reached.,PRIMARY,5320.0,5420.0,5540.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.6998,35.1457,35.4217,14.4697,15.0217,0.276,0.25,0.026,none
2025-04-15T17:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5393.71,5420.0,8,Opened the primary butterfly corridor layer.,PRIMARY,5320.0,5420.0,5540.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-15T17:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5401.3,5420.0,8,Primary take-profit reached.,PRIMARY,5320.0,5420.0,5540.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.6685,34.4972,34.7732,13.8212,14.3732,0.276,0.25,0.026,none
2025-04-15T18:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5388.47,5415.0,9,Opened the primary butterfly corridor layer.,PRIMARY,5315.0,5415.0,5535.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-15T18:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5391.28,5415.0,9,Primary take-profit reached.,PRIMARY,5315.0,5415.0,5535.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.6424,33.9582,34.2342,13.2822,13.8342,0.276,0.25,0.026,none
2025-04-15T18:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5399.67,5410.0,10,Opened the primary butterfly corridor layer.,PRIMARY,5310.0,5410.0,5530.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-15T18:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5396.95,5410.0,10,Primary take-profit reached.,PRIMARY,5310.0,5410.0,5530.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.6978,35.1038,35.3798,14.4278,14.9798,0.276,0.25,0.026,none
2025-04-15T18:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5404.85,5410.0,11,Opened the primary butterfly corridor layer.,PRIMARY,5310.0,5410.0,5530.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-15T19:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5402.67,5410.0,11,Primary take-profit reached.,PRIMARY,5310.0,5410.0,5530.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7275,35.7179,35.9939,15.0419,15.5939,0.276,0.25,0.026,none
2025-04-17T18:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5320.44,5310.0,12,Opened the primary butterfly corridor layer.,PRIMARY,5210.0,5310.0,5430.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-17T18:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5311.59,5310.0,12,Primary take-profit reached.,PRIMARY,5210.0,5310.0,5430.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7587,36.3627,36.6387,15.6867,16.2387,0.276,0.25,0.026,none
2025-04-21T19:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5113.92,5120.0,13,Opened the primary butterfly corridor layer.,PRIMARY,5020.0,5120.0,5240.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-21T19:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5114.33,5120.0,13,Primary take-profit reached.,PRIMARY,5020.0,5120.0,5240.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7361,35.8962,36.1722,15.2202,15.7722,0.276,0.25,0.026,none
2025-04-24T18:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5472.15,5460.0,14,Opened the primary butterfly corridor layer.,PRIMARY,5360.0,5460.0,5580.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-24T18:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5471.57,5460.0,14,Primary take-profit reached.,PRIMARY,5360.0,5460.0,5580.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7155,35.4697,35.7457,14.7937,15.3457,0.276,0.25,0.026,none
2025-04-24T18:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5472.25,5460.0,15,Opened the primary butterfly corridor layer.,PRIMARY,5360.0,5460.0,5580.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-24T18:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5478.28,5460.0,15,Primary take-profit reached.,PRIMARY,5360.0,5460.0,5580.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.6865,34.8694,35.1454,14.1934,14.7454,0.276,0.25,0.026,none
2025-04-24T18:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5478.32,5470.0,16,Opened the primary butterfly corridor layer.,PRIMARY,5370.0,5470.0,5590.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-24T19:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5469.39,5470.0,16,Primary take-profit reached.,PRIMARY,5370.0,5470.0,5590.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7624,36.4394,36.7154,15.7634,16.3154,0.276,0.25,0.026,none
2025-04-25T14:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5471.12,5475.0,17,Opened the primary butterfly corridor layer.,PRIMARY,5375.0,5475.0,5595.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T14:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5463.9,5475.0,17,Primary take-profit reached.,PRIMARY,5375.0,5475.0,5595.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7079,35.3132,35.5892,14.6372,15.1892,0.276,0.25,0.026,none
2025-04-25T14:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5484.95,5475.0,18,Opened the primary butterfly corridor layer.,PRIMARY,5375.0,5475.0,5595.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T14:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5485.09,5475.0,18,Primary take-profit reached.,PRIMARY,5375.0,5475.0,5595.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7219,35.6022,35.8782,14.9262,15.4782,0.276,0.25,0.026,none
2025-04-25T15:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5485.3,5480.0,19,Opened the primary butterfly corridor layer.,PRIMARY,5380.0,5480.0,5600.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T15:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5490.03,5480.0,19,Primary take-profit reached.,PRIMARY,5380.0,5480.0,5600.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7222,35.6075,35.8835,14.9315,15.4835,0.276,0.25,0.026,none
2025-04-25T15:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5486.41,5480.0,20,Opened the primary butterfly corridor layer.,PRIMARY,5380.0,5480.0,5600.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T15:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5491.32,5480.0,20,Primary take-profit reached.,PRIMARY,5380.0,5480.0,5600.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7166,35.4921,35.7681,14.8161,15.3681,0.276,0.25,0.026,none
2025-04-25T15:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5482.45,5480.0,21,Opened the primary butterfly corridor layer.,PRIMARY,5380.0,5480.0,5600.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T15:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5484.54,5480.0,21,Primary take-profit reached.,PRIMARY,5380.0,5480.0,5600.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7459,36.0987,36.3747,15.4227,15.9747,0.276,0.25,0.026,none
2025-04-25T15:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5487.81,5480.0,22,Opened the primary butterfly corridor layer.,PRIMARY,5380.0,5480.0,5600.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5488.38,5480.0,22,Primary take-profit reached.,PRIMARY,5380.0,5480.0,5600.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7293,35.7552,36.0312,15.0792,15.6312,0.276,0.25,0.026,none
2025-04-25T16:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5503.66,5485.0,23,Opened the primary butterfly corridor layer.,PRIMARY,5385.0,5485.0,5605.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T16:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5507.75,5485.0,23,Primary take-profit reached.,PRIMARY,5385.0,5485.0,5605.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.6671,34.4694,34.7454,13.7934,14.3454,0.276,0.25,0.026,none
2025-04-25T17:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5509.5,5490.0,24,Opened the primary butterfly corridor layer.,PRIMARY,5390.0,5490.0,5610.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T17:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5514.52,5490.0,24,Primary take-profit reached.,PRIMARY,5390.0,5490.0,5610.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.6595,34.3111,34.5871,13.6351,14.1871,0.276,0.25,0.026,none
2025-04-25T18:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5522.85,5510.0,25,Opened the primary butterfly corridor layer.,PRIMARY,5410.0,5510.0,5630.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T18:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5521.6,5510.0,25,Primary take-profit reached.,PRIMARY,5410.0,5510.0,5630.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7154,35.4671,35.7431,14.7911,15.3431,0.276,0.25,0.026,none
2025-04-25T18:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5516.42,5510.0,26,Opened the primary butterfly corridor layer.,PRIMARY,5410.0,5510.0,5630.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-25T19:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5522.08,5510.0,26,Primary take-profit reached.,PRIMARY,5410.0,5510.0,5630.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7133,35.4241,35.7001,14.7481,15.3001,0.276,0.25,0.026,none
2025-04-28T15:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5492.17,5520.0,27,Opened the primary butterfly corridor layer.,PRIMARY,5420.0,5520.0,5640.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-28T15:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5494.59,5520.0,27,Primary take-profit reached.,PRIMARY,5420.0,5520.0,5640.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.6336,33.7768,34.0528,13.1008,13.6528,0.276,0.25,0.026,none
2025-04-28T15:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5492.24,5520.0,28,Opened the primary butterfly corridor layer.,PRIMARY,5420.0,5520.0,5640.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-28T16:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5483.96,5520.0,28,Primary take-profit reached.,PRIMARY,5420.0,5520.0,5640.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.5784,32.6355,32.9115,11.9595,12.5115,0.276,0.25,0.026,none
2025-04-28T18:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5506.82,5485.0,29,Opened the primary butterfly corridor layer.,PRIMARY,5385.0,5485.0,5605.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-28T18:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5505.01,5485.0,29,Primary take-profit reached.,PRIMARY,5385.0,5485.0,5605.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.679,34.7146,34.9906,14.0386,14.5906,0.276,0.25,0.026,none
2025-04-29T15:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5540.28,5530.0,30,Opened the primary butterfly corridor layer.,PRIMARY,5430.0,5530.0,5650.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-29T15:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5530.89,5530.0,30,Primary take-profit reached.,PRIMARY,5430.0,5530.0,5650.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7617,36.4253,36.7013,15.7493,16.3013,0.276,0.25,0.026,none
2025-04-29T15:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5536.59,5530.0,31,Opened the primary butterfly corridor layer.,PRIMARY,5430.0,5530.0,5650.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-29T15:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5544.29,5530.0,31,Primary take-profit reached.,PRIMARY,5430.0,5530.0,5650.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7037,35.2264,35.5024,14.5504,15.1024,0.276,0.25,0.026,none
2025-04-29T15:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5540.9,5530.0,32,Opened the primary butterfly corridor layer.,PRIMARY,5430.0,5530.0,5650.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-29T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5535.47,5530.0,32,Primary take-profit reached.,PRIMARY,5430.0,5530.0,5650.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7419,36.0155,36.2915,15.3395,15.8915,0.276,0.25,0.026,none
2025-04-29T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5544.32,5535.0,33,Opened the primary butterfly corridor layer.,PRIMARY,5435.0,5535.0,5655.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-29T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5545.05,5535.0,33,Primary take-profit reached.,PRIMARY,5435.0,5535.0,5655.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7221,35.6057,35.8817,14.9297,15.4817,0.276,0.25,0.026,none
2025-04-29T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5546.61,5535.0,34,Opened the primary butterfly corridor layer.,PRIMARY,5435.0,5535.0,5655.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-29T16:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5548.4,5535.0,34,Primary take-profit reached.,PRIMARY,5435.0,5535.0,5655.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7076,35.306,35.582,14.63,15.182,0.276,0.25,0.026,none
2025-04-29T16:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5546.64,5540.0,35,Opened the primary butterfly corridor layer.,PRIMARY,5440.0,5540.0,5660.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-29T16:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5530.83,5540.0,35,Primary take-profit reached.,PRIMARY,5440.0,5540.0,5660.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.718,35.5204,35.7964,14.8444,15.3964,0.276,0.25,0.026,none
2025-04-29T17:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5533.43,5540.0,36,Opened the primary butterfly corridor layer.,PRIMARY,5440.0,5540.0,5660.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-29T17:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5543.54,5540.0,36,Primary take-profit reached.,PRIMARY,5440.0,5540.0,5660.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.7503,36.1882,36.4642,15.5122,16.0642,0.276,0.25,0.026,none
2025-04-29T18:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5564.87,5545.0,37,Opened the primary butterfly corridor layer.,PRIMARY,5445.0,5545.0,5665.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-29T18:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5565.01,5545.0,37,Primary take-profit reached.,PRIMARY,5445.0,5545.0,5665.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.679,34.7146,34.9906,14.0386,14.5906,0.276,0.25,0.026,none
2025-04-29T18:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5563.13,5545.0,38,Opened the primary butterfly corridor layer.,PRIMARY,5445.0,5545.0,5665.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
2025-04-29T18:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5566.18,5545.0,38,Primary take-profit reached.,PRIMARY,5445.0,5545.0,5665.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,,0.276,,,0.0,0.0,0.0,,1,100,0.6739,34.6099,34.8859,13.9339,14.4859,0.276,0.25,0.026,none
2025-04-29T18:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5565.95,5550.0,39,Opened the primary butterfly corridor layer.,PRIMARY,5450.0,5550.0,5670.0,100.0,100.0,120.0,broken_upper,7,20.676,20.4,0.276,0.276,0.25,0.026,0.0,0.0,0.0,40.676,1,100,,,,,,,,,
