timestamp,symbol,price,regime,state,bar_pnl,realized_pnl,unrealized_pnl,total_equity,corridor_occupancy,active_layers
2026-03-20T14:24:00+00:00,SPY,652.07,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:25:00+00:00,SPY,651.92,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:26:00+00:00,SPY,652.12,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:27:00+00:00,SPY,651.72,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:28:00+00:00,SPY,651.71,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:29:00+00:00,SPY,651.86,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:30:00+00:00,SPY,652.47,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:31:00+00:00,SPY,652.44,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:32:00+00:00,SPY,652.69,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:33:00+00:00,SPY,652.91,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:34:00+00:00,SPY,653.18,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:35:00+00:00,SPY,653.27,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:36:00+00:00,SPY,652.96,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:37:00+00:00,SPY,652.46,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:38:00+00:00,SPY,652.4,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:39:00+00:00,SPY,652.5,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:40:00+00:00,SPY,652.64,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:41:00+00:00,SPY,652.45,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:42:00+00:00,SPY,652.57,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:43:00+00:00,SPY,652.53,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:44:00+00:00,SPY,652.37,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:45:00+00:00,SPY,652.47,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:46:00+00:00,SPY,652.58,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:47:00+00:00,SPY,652.44,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:48:00+00:00,SPY,652.71,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:49:00+00:00,SPY,652.76,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:50:00+00:00,SPY,652.33,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:51:00+00:00,SPY,652.24,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:52:00+00:00,SPY,651.8,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:53:00+00:00,SPY,651.92,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:54:00+00:00,SPY,651.29,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:55:00+00:00,SPY,652.57,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:56:00+00:00,SPY,652.1,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:57:00+00:00,SPY,652.6,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:58:00+00:00,SPY,652.16,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T14:59:00+00:00,SPY,652.12,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:00:00+00:00,SPY,653.02,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:01:00+00:00,SPY,652.7,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:02:00+00:00,SPY,652.27,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:03:00+00:00,SPY,651.97,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:04:00+00:00,SPY,652.02,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:05:00+00:00,SPY,652.17,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:06:00+00:00,SPY,652.2,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:07:00+00:00,SPY,652.08,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:08:00+00:00,SPY,651.93,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:09:00+00:00,SPY,652.24,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:10:00+00:00,SPY,652.52,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:11:00+00:00,SPY,652.84,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:12:00+00:00,SPY,652.91,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:13:00+00:00,SPY,652.99,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:14:00+00:00,SPY,653.12,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:15:00+00:00,SPY,653.12,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:16:00+00:00,SPY,652.35,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:17:00+00:00,SPY,652.67,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:18:00+00:00,SPY,652.44,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:19:00+00:00,SPY,652.15,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:20:00+00:00,SPY,651.91,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:21:00+00:00,SPY,652.1,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:22:00+00:00,SPY,652.0,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:23:00+00:00,SPY,653.71,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:24:00+00:00,SPY,652.4,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:25:00+00:00,SPY,652.17,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:26:00+00:00,SPY,651.76,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:27:00+00:00,SPY,651.95,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:28:00+00:00,SPY,651.66,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:29:00+00:00,SPY,651.92,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:30:00+00:00,SPY,651.96,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:31:00+00:00,SPY,652.01,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:32:00+00:00,SPY,652.24,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:33:00+00:00,SPY,652.59,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:34:00+00:00,SPY,652.56,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:35:00+00:00,SPY,652.35,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:36:00+00:00,SPY,652.33,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:37:00+00:00,SPY,652.63,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:38:00+00:00,SPY,652.45,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:39:00+00:00,SPY,652.3,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:40:00+00:00,SPY,652.09,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:41:00+00:00,SPY,652.2,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:42:00+00:00,SPY,652.61,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:43:00+00:00,SPY,652.74,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:44:00+00:00,SPY,652.62,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:45:00+00:00,SPY,652.47,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:46:00+00:00,SPY,652.09,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:47:00+00:00,SPY,652.51,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:48:00+00:00,SPY,652.55,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:49:00+00:00,SPY,652.49,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:50:00+00:00,SPY,652.12,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:51:00+00:00,SPY,652.3,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:52:00+00:00,SPY,652.81,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:53:00+00:00,SPY,652.69,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:54:00+00:00,SPY,652.93,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:55:00+00:00,SPY,652.91,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:56:00+00:00,SPY,652.84,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:57:00+00:00,SPY,653.1,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:58:00+00:00,SPY,653.17,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T15:59:00+00:00,SPY,652.95,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:00:00+00:00,SPY,653.15,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:01:00+00:00,SPY,653.28,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:02:00+00:00,SPY,653.3,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:03:00+00:00,SPY,653.58,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:04:00+00:00,SPY,653.69,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:05:00+00:00,SPY,653.51,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:06:00+00:00,SPY,653.33,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:07:00+00:00,SPY,653.36,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:08:00+00:00,SPY,652.97,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:09:00+00:00,SPY,653.17,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:10:00+00:00,SPY,653.23,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:11:00+00:00,SPY,653.47,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:12:00+00:00,SPY,653.39,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:13:00+00:00,SPY,653.41,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:14:00+00:00,SPY,653.35,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:15:00+00:00,SPY,653.22,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:16:00+00:00,SPY,653.03,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:17:00+00:00,SPY,653.5,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:18:00+00:00,SPY,653.61,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:19:00+00:00,SPY,653.8,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:20:00+00:00,SPY,653.76,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:21:00+00:00,SPY,653.66,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:22:00+00:00,SPY,653.79,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:23:00+00:00,SPY,653.68,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:24:00+00:00,SPY,653.6,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:25:00+00:00,SPY,653.41,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:26:00+00:00,SPY,653.03,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:27:00+00:00,SPY,653.19,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:28:00+00:00,SPY,653.12,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:29:00+00:00,SPY,653.1,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:30:00+00:00,SPY,652.6,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:31:00+00:00,SPY,652.22,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:32:00+00:00,SPY,652.16,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:33:00+00:00,SPY,652.53,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:34:00+00:00,SPY,652.59,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:35:00+00:00,SPY,652.29,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:36:00+00:00,SPY,652.69,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:37:00+00:00,SPY,652.52,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:38:00+00:00,SPY,652.31,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:39:00+00:00,SPY,652.48,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:40:00+00:00,SPY,652.46,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:41:00+00:00,SPY,652.46,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:42:00+00:00,SPY,652.53,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:43:00+00:00,SPY,652.74,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:44:00+00:00,SPY,652.51,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:45:00+00:00,SPY,652.44,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:46:00+00:00,SPY,652.52,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:47:00+00:00,SPY,652.22,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:48:00+00:00,SPY,652.09,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:49:00+00:00,SPY,652.42,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:50:00+00:00,SPY,652.49,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:51:00+00:00,SPY,652.13,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:52:00+00:00,SPY,652.28,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:53:00+00:00,SPY,652.6,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:54:00+00:00,SPY,652.57,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:55:00+00:00,SPY,652.97,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:56:00+00:00,SPY,653.29,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:57:00+00:00,SPY,652.93,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:58:00+00:00,SPY,653.02,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T16:59:00+00:00,SPY,652.77,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:00:00+00:00,SPY,652.99,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:01:00+00:00,SPY,653.04,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:02:00+00:00,SPY,653.09,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:03:00+00:00,SPY,653.09,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:04:00+00:00,SPY,653.11,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:05:00+00:00,SPY,651.84,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:06:00+00:00,SPY,652.65,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:07:00+00:00,SPY,652.7,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:08:00+00:00,SPY,653.06,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:09:00+00:00,SPY,652.85,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:10:00+00:00,SPY,652.54,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:11:00+00:00,SPY,652.55,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:12:00+00:00,SPY,652.53,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
2026-03-20T17:13:00+00:00,SPY,652.5,RANGE,ACTIVE_CENTERED,0.0,0.0,0.0,0.0,True,2
