timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,source_action,entry_debit_estimate,estimated_total_spread,estimated_spread_ratio,max_acceptable_option_spread,paper_spread_gate_source,paper_spread_gate_sample_count,paper_spread_gate_rejection_count
2025-04-02T14:05:00+00:00,SPX,ENTRY_FILTERED,IDLE,5611.97,5605.0,1,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5555.0,5605.0,5655.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-02T14:10:00+00:00,SPX,ENTRY_FILTERED,IDLE,5613.23,5605.0,2,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5555.0,5605.0,5655.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-02T14:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5629.9,5605.0,3,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5555.0,5605.0,5655.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-02T14:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,5634.56,5610.0,4,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5560.0,5610.0,5660.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-15T15:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5424.04,5430.0,5,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5380.0,5430.0,5480.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-15T15:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,5427.51,5425.0,6,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5375.0,5425.0,5475.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-15T16:05:00+00:00,SPX,ENTRY_FILTERED,IDLE,5425.7,5425.0,7,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5375.0,5425.0,5475.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-15T16:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,5424.74,5425.0,8,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5375.0,5425.0,5475.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-15T16:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,5430.35,5425.0,9,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5375.0,5425.0,5475.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-15T16:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5428.09,5430.0,10,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5380.0,5430.0,5480.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-15T16:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5425.86,5430.0,11,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5380.0,5430.0,5480.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-15T16:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,5424.9,5425.0,12,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5375.0,5425.0,5475.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T14:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,5471.12,5475.0,13,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5425.0,5475.0,5525.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T14:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,5484.95,5475.0,14,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5425.0,5475.0,5525.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T15:05:00+00:00,SPX,ENTRY_FILTERED,IDLE,5485.3,5480.0,15,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5430.0,5480.0,5530.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T15:10:00+00:00,SPX,ENTRY_FILTERED,IDLE,5490.03,5480.0,16,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5430.0,5480.0,5530.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T15:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,5486.41,5480.0,17,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5430.0,5480.0,5530.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T15:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5482.45,5480.0,18,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5430.0,5480.0,5530.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T15:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5484.54,5480.0,19,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5430.0,5480.0,5530.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T15:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,5487.81,5480.0,20,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5430.0,5480.0,5530.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T15:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,5488.38,5480.0,21,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5430.0,5480.0,5530.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T16:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,5503.66,5485.0,22,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5435.0,5485.0,5535.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-25T17:00:00+00:00,SPX,ENTRY_FILTERED,IDLE,5509.5,5490.0,23,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5440.0,5490.0,5540.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-28T15:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,5492.17,5520.0,24,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5470.0,5520.0,5570.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-28T15:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,5494.59,5520.0,25,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5470.0,5520.0,5570.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-28T15:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,5492.24,5520.0,26,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5470.0,5520.0,5570.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-29T15:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5540.28,5530.0,27,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5480.0,5530.0,5580.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-29T15:35:00+00:00,SPX,ENTRY_FILTERED,IDLE,5536.59,5530.0,28,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5480.0,5530.0,5580.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-29T15:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,5540.9,5530.0,29,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5480.0,5530.0,5580.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-29T15:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,5535.47,5530.0,30,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5480.0,5530.0,5580.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-29T16:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,5544.32,5535.0,31,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5485.0,5535.0,5585.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-29T16:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5546.61,5535.0,32,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5485.0,5535.0,5585.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-29T16:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5548.4,5535.0,33,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5485.0,5535.0,5585.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-29T16:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,5546.64,5540.0,34,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5490.0,5540.0,5590.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-04-29T17:10:00+00:00,SPX,ENTRY_FILTERED,IDLE,5533.43,5540.0,35,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5490.0,5540.0,5590.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-01T17:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5630.27,5635.0,36,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5585.0,5635.0,5685.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-01T17:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5633.82,5635.0,37,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5585.0,5635.0,5685.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-02T17:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5683.62,5685.0,38,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5635.0,5685.0,5735.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T14:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,5662.29,5675.0,39,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5625.0,5675.0,5725.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T15:05:00+00:00,SPX,ENTRY_FILTERED,IDLE,5664.52,5670.0,40,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5620.0,5670.0,5720.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T15:10:00+00:00,SPX,ENTRY_FILTERED,IDLE,5664.73,5670.0,41,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5620.0,5670.0,5720.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T15:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,5666.04,5670.0,42,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5620.0,5670.0,5720.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T15:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,5668.71,5665.0,43,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T15:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5665.55,5665.0,44,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T15:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5660.97,5665.0,45,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T15:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,5662.07,5665.0,46,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T15:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,5668.2,5665.0,47,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T16:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,5673.54,5660.0,48,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5610.0,5660.0,5710.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T16:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5674.29,5660.0,49,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5610.0,5660.0,5710.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T16:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5671.14,5660.0,50,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5610.0,5660.0,5710.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T16:35:00+00:00,SPX,ENTRY_FILTERED,IDLE,5673.42,5660.0,51,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5610.0,5660.0,5710.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T16:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,5675.16,5660.0,52,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5610.0,5660.0,5710.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T16:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,5675.76,5665.0,53,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T16:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,5675.91,5665.0,54,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T16:55:00+00:00,SPX,ENTRY_FILTERED,IDLE,5673.85,5665.0,55,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T17:00:00+00:00,SPX,ENTRY_FILTERED,IDLE,5671.55,5665.0,56,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T17:05:00+00:00,SPX,ENTRY_FILTERED,IDLE,5672.35,5665.0,57,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T17:10:00+00:00,SPX,ENTRY_FILTERED,IDLE,5670.15,5665.0,58,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5615.0,5665.0,5715.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T17:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5669.06,5670.0,59,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5620.0,5670.0,5720.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-05T17:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5672.9,5670.0,60,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5620.0,5670.0,5720.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-06T17:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,5611.78,5625.0,61,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5575.0,5625.0,5675.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-06T17:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5613.56,5625.0,62,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5575.0,5625.0,5675.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-06T17:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5616.77,5625.0,63,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5575.0,5625.0,5675.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T13:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,5617.73,5615.0,64,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5565.0,5615.0,5665.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T14:05:00+00:00,SPX,ENTRY_FILTERED,IDLE,5633.43,5620.0,65,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5570.0,5620.0,5670.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T14:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,5634.78,5620.0,66,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5570.0,5620.0,5670.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T14:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5635.55,5625.0,67,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5575.0,5625.0,5675.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T14:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5632.97,5625.0,68,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5575.0,5625.0,5675.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T14:35:00+00:00,SPX,ENTRY_FILTERED,IDLE,5634.67,5625.0,69,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5575.0,5625.0,5675.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T14:40:00+00:00,SPX,ENTRY_FILTERED,IDLE,5634.24,5625.0,70,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5575.0,5625.0,5675.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T15:15:00+00:00,SPX,ENTRY_FILTERED,IDLE,5606.26,5625.0,71,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5575.0,5625.0,5675.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T15:20:00+00:00,SPX,ENTRY_FILTERED,IDLE,5609.72,5625.0,72,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5575.0,5625.0,5675.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T15:25:00+00:00,SPX,ENTRY_FILTERED,IDLE,5608.42,5620.0,73,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5570.0,5620.0,5670.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T15:30:00+00:00,SPX,ENTRY_FILTERED,IDLE,5606.43,5620.0,74,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5570.0,5620.0,5670.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T15:45:00+00:00,SPX,ENTRY_FILTERED,IDLE,5605.65,5620.0,75,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5570.0,5620.0,5670.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
2025-05-07T15:50:00+00:00,SPX,ENTRY_FILTERED,IDLE,5612.87,5620.0,76,Paper-calibrated spread gate rejected the modeled entry.,PRIMARY,5570.0,5620.0,5670.0,50.0,50.0,50.0,symmetric,7,ENTER_PRIMARY,13.2,4.1824,0.3168,0.4,corridor_outputs\paper_runner\SPX\paper_spread_calibration_20260406.json,8,11
