timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,drift_distance,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile,drift_count
2025-06-20T14:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,5985.23,5995.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-06-20T14:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5981.63,5995.0,,Corridor drift started.,,,,,,,,,,,,,13.37,,,,,,,,
2025-06-20T14:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,5986.43,5995.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-06-20T14:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5976.32,5995.0,,Corridor drift started.,,,,,,,,,,,,,18.68,,,,,,,,
2025-06-20T14:50:00+00:00,SPX,STOP_LOSS,DRIFTING,5964.49,5995.0,89.0,Primary stop-loss reached.,PRIMARY,5965.0,5995.0,6025.0,30.0,7.0,8.006,7.92,,0.086,1.0,100.0,,-0.9906,0.0751,0.1743,-7.9309,-7.7457,0.086,conservative,
2025-06-20T16:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5975.78,5980.0,90.0,Opened the primary butterfly corridor layer.,PRIMARY,5950.0,5980.0,6010.0,30.0,7.0,8.006,7.92,0.086,0.086,1.0,100.0,,,,,,,,,
2025-06-20T16:45:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,5973.74,5975.0,91.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,5945.0,5975.0,6005.0,30.0,7.0,8.006,7.92,0.086,0.086,1.0,100.0,,,,,,,,,
2025-06-20T17:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5959.68,5975.0,,Corridor drift started.,,,,,,,,,,,,,15.32,,,,,,,,
2025-06-20T17:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,5960.89,5970.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-06-20T18:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5959.43,5970.0,,Corridor drift started.,,,,,,,,,,,,,10.57,,,,,,,,
2025-06-20T19:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,5960.89,5970.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-06-20T19:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5958.39,5970.0,,Corridor drift started.,,,,,,,,,,,,,11.61,,,,,,,,
2025-06-20T19:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,5960.75,5965.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-06-20T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,5959.17,5980.0,90.0,Session window closed.,PRIMARY,5950.0,5980.0,6010.0,30.0,7.0,8.006,7.92,,0.086,1.0,100.0,,,7.9141,9.3967,-0.0919,1.4767,0.086,conservative,
2025-06-20T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,5959.17,5975.0,91.0,Session window closed.,SUPPLEMENTAL,5945.0,5975.0,6005.0,30.0,7.0,8.006,7.92,,0.086,1.0,100.0,,,8.1566,9.682,0.1506,1.762,0.086,conservative,
2025-06-23T16:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5981.43,5990.0,92.0,Opened the primary butterfly corridor layer.,PRIMARY,5960.0,5990.0,6020.0,30.0,7.0,8.006,7.92,0.086,0.086,1.0,100.0,,,,,,,,,
