timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,entry_slippage_cost,entry_commission_cost,paper_spread_entry_penalty,paper_spread_close_penalty,paper_spread_penalty_round_trip,modeled_max_loss,contracts_per_layer,option_multiplier,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,close_slippage_cost,close_commission_cost,stress_profile
2025-04-15T16:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5424.9,5425.0,6,Opened the primary butterfly corridor layer.,PRIMARY,5345.0,5425.0,5505.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-15T16:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5424.37,5425.0,6,Primary take-profit reached.,PRIMARY,5345.0,5425.0,5505.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.664,29.9779,30.6789,11.6769,13.0789,0.701,0.2,0.026,none
2025-04-25T14:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5471.12,5475.0,7,Opened the primary butterfly corridor layer.,PRIMARY,5395.0,5475.0,5555.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-25T14:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5463.9,5475.0,7,Primary take-profit reached.,PRIMARY,5395.0,5475.0,5555.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6047,28.8922,29.5932,10.5912,11.9932,0.701,0.2,0.026,none
2025-04-25T14:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5484.95,5475.0,8,Opened the primary butterfly corridor layer.,PRIMARY,5395.0,5475.0,5555.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-25T14:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5485.09,5475.0,8,Primary take-profit reached.,PRIMARY,5395.0,5475.0,5555.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6104,28.997,29.698,10.696,12.098,0.701,0.2,0.026,none
2025-04-25T15:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5485.3,5480.0,9,Opened the primary butterfly corridor layer.,PRIMARY,5400.0,5480.0,5560.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-25T15:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5490.03,5480.0,9,Primary take-profit reached.,PRIMARY,5400.0,5480.0,5560.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6107,29.0032,29.7042,10.7022,12.1042,0.701,0.2,0.026,none
2025-04-25T15:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5486.41,5480.0,10,Opened the primary butterfly corridor layer.,PRIMARY,5400.0,5480.0,5560.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-25T15:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5491.32,5480.0,10,Primary take-profit reached.,PRIMARY,5400.0,5480.0,5560.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6034,28.8694,29.5704,10.5684,11.9704,0.701,0.2,0.026,none
2025-04-25T15:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5482.45,5480.0,11,Opened the primary butterfly corridor layer.,PRIMARY,5400.0,5480.0,5560.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-25T15:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5484.54,5480.0,11,Primary take-profit reached.,PRIMARY,5400.0,5480.0,5560.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6418,29.5725,30.2735,11.2715,12.6735,0.701,0.2,0.026,none
2025-04-25T15:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5487.81,5480.0,12,Opened the primary butterfly corridor layer.,PRIMARY,5400.0,5480.0,5560.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-25T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5488.38,5480.0,12,Primary take-profit reached.,PRIMARY,5400.0,5480.0,5560.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6201,29.1743,29.8753,10.8733,12.2753,0.701,0.2,0.026,none
2025-04-25T16:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5503.66,5485.0,13,Opened the primary butterfly corridor layer.,PRIMARY,5405.0,5485.0,5565.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-25T16:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5507.75,5485.0,13,Primary take-profit reached.,PRIMARY,5405.0,5485.0,5565.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.5387,27.6842,28.3852,9.3832,10.7852,0.701,0.2,0.026,none
2025-04-25T17:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5509.5,5490.0,14,Opened the primary butterfly corridor layer.,PRIMARY,5410.0,5490.0,5570.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-25T17:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5514.52,5490.0,14,Primary take-profit reached.,PRIMARY,5410.0,5490.0,5570.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.5286,27.5007,28.2017,9.1997,10.6017,0.701,0.2,0.026,none
2025-04-28T15:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5492.17,5520.0,15,Opened the primary butterfly corridor layer.,PRIMARY,5440.0,5520.0,5600.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-28T15:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5494.59,5520.0,15,Primary take-profit reached.,PRIMARY,5440.0,5520.0,5600.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.5236,27.4084,28.1094,9.1074,10.5094,0.701,0.2,0.026,none
2025-04-28T15:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5492.24,5520.0,16,Opened the primary butterfly corridor layer.,PRIMARY,5440.0,5520.0,5600.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-28T16:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5483.96,5520.0,16,Primary take-profit reached.,PRIMARY,5440.0,5520.0,5600.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.4634,26.3061,27.0071,8.0051,9.4071,0.701,0.2,0.026,none
2025-04-29T15:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5540.28,5530.0,17,Opened the primary butterfly corridor layer.,PRIMARY,5450.0,5530.0,5610.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-29T15:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5530.89,5530.0,17,Primary take-profit reached.,PRIMARY,5450.0,5530.0,5610.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6625,29.951,30.652,11.65,13.052,0.701,0.2,0.026,none
2025-04-29T15:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5536.59,5530.0,18,Opened the primary butterfly corridor layer.,PRIMARY,5450.0,5530.0,5610.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-29T15:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5544.29,5530.0,18,Primary take-profit reached.,PRIMARY,5450.0,5530.0,5610.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.5866,28.5615,29.2625,10.2605,11.6625,0.701,0.2,0.026,none
2025-04-29T15:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5540.9,5530.0,19,Opened the primary butterfly corridor layer.,PRIMARY,5450.0,5530.0,5610.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-29T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5535.47,5530.0,19,Primary take-profit reached.,PRIMARY,5450.0,5530.0,5610.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6366,29.476,30.177,11.175,12.577,0.701,0.2,0.026,none
2025-04-29T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5544.32,5535.0,20,Opened the primary butterfly corridor layer.,PRIMARY,5455.0,5535.0,5615.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-29T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5545.05,5535.0,20,Primary take-profit reached.,PRIMARY,5455.0,5535.0,5615.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6106,29.0011,29.7021,10.7001,12.1021,0.701,0.2,0.026,none
2025-04-29T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5546.61,5535.0,21,Opened the primary butterfly corridor layer.,PRIMARY,5455.0,5535.0,5615.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-29T16:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5548.4,5535.0,21,Primary take-profit reached.,PRIMARY,5455.0,5535.0,5615.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.5916,28.6537,29.3547,10.3527,11.7547,0.701,0.2,0.026,none
2025-04-29T16:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5546.64,5540.0,22,Opened the primary butterfly corridor layer.,PRIMARY,5460.0,5540.0,5620.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-29T16:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5530.83,5540.0,22,Primary take-profit reached.,PRIMARY,5460.0,5540.0,5620.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6156,29.0924,29.7934,10.7914,12.1934,0.701,0.2,0.026,none
2025-04-29T17:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5533.43,5540.0,23,Opened the primary butterfly corridor layer.,PRIMARY,5460.0,5540.0,5620.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-04-29T17:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5543.54,5540.0,23,Primary take-profit reached.,PRIMARY,5460.0,5540.0,5620.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6475,29.6762,30.3772,11.3752,12.7772,0.701,0.2,0.026,none
2025-05-01T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5630.27,5635.0,24,Opened the primary butterfly corridor layer.,PRIMARY,5555.0,5635.0,5715.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-01T17:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5633.82,5635.0,24,Primary take-profit reached.,PRIMARY,5555.0,5635.0,5715.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6609,29.9209,30.6219,11.6199,13.0219,0.701,0.2,0.026,none
2025-05-02T17:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5683.62,5685.0,25,Opened the primary butterfly corridor layer.,PRIMARY,5605.0,5685.0,5765.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-02T17:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5687.8,5685.0,25,Primary take-profit reached.,PRIMARY,5605.0,5685.0,5765.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6517,29.7529,30.4539,11.4519,12.8539,0.701,0.2,0.026,none
2025-05-05T14:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5662.29,5675.0,26,Opened the primary butterfly corridor layer.,PRIMARY,5595.0,5675.0,5755.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T14:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5663.39,5675.0,26,Primary take-profit reached.,PRIMARY,5595.0,5675.0,5755.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6018,28.8394,29.5404,10.5384,11.9404,0.701,0.2,0.026,none
2025-05-05T15:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5664.52,5670.0,27,Opened the primary butterfly corridor layer.,PRIMARY,5590.0,5670.0,5750.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T15:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5664.73,5670.0,27,Primary take-profit reached.,PRIMARY,5590.0,5670.0,5750.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6377,29.4968,30.1978,11.1958,12.5978,0.701,0.2,0.026,none
2025-05-05T15:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5666.04,5670.0,28,Opened the primary butterfly corridor layer.,PRIMARY,5590.0,5670.0,5750.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T15:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5668.71,5670.0,28,Primary take-profit reached.,PRIMARY,5590.0,5670.0,5750.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6603,29.9095,30.6105,11.6085,13.0105,0.701,0.2,0.026,none
2025-05-05T15:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5665.55,5665.0,29,Opened the primary butterfly corridor layer.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T15:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5660.97,5665.0,29,Primary take-profit reached.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6447,29.6254,30.3264,11.3244,12.7264,0.701,0.2,0.026,none
2025-05-05T15:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5662.07,5665.0,30,Opened the primary butterfly corridor layer.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T15:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5661.43,5665.0,30,Primary take-profit reached.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6473,29.6731,30.3741,11.3721,12.7741,0.701,0.2,0.026,none
2025-05-05T15:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5668.2,5665.0,31,Opened the primary butterfly corridor layer.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5667.42,5665.0,31,Primary take-profit reached.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6539,29.7923,30.4933,11.4913,12.8933,0.701,0.2,0.026,none
2025-05-05T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5673.54,5660.0,32,Opened the primary butterfly corridor layer.,PRIMARY,5580.0,5660.0,5740.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5673.33,5660.0,32,Primary take-profit reached.,PRIMARY,5580.0,5660.0,5740.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.592,28.661,29.362,10.36,11.762,0.701,0.2,0.026,none
2025-05-05T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5674.29,5660.0,33,Opened the primary butterfly corridor layer.,PRIMARY,5580.0,5660.0,5740.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T16:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5671.14,5660.0,33,Primary take-profit reached.,PRIMARY,5580.0,5660.0,5740.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6045,28.8881,29.5891,10.5871,11.9891,0.701,0.2,0.026,none
2025-05-05T16:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5673.42,5660.0,34,Opened the primary butterfly corridor layer.,PRIMARY,5580.0,5660.0,5740.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T16:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5675.16,5660.0,34,Primary take-profit reached.,PRIMARY,5580.0,5660.0,5740.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.5817,28.4712,29.1722,10.1702,11.5722,0.701,0.2,0.026,none
2025-05-05T16:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5675.76,5665.0,35,Opened the primary butterfly corridor layer.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T16:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5675.91,5665.0,35,Primary take-profit reached.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6058,28.9119,29.6129,10.6109,12.0129,0.701,0.2,0.026,none
2025-05-05T16:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5673.85,5665.0,36,Opened the primary butterfly corridor layer.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T17:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5671.55,5665.0,36,Primary take-profit reached.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6305,29.364,30.065,11.063,12.465,0.701,0.2,0.026,none
2025-05-05T17:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5672.35,5665.0,37,Opened the primary butterfly corridor layer.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T17:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5670.15,5665.0,37,Primary take-profit reached.,PRIMARY,5585.0,5665.0,5745.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6384,29.5092,30.2102,11.2082,12.6102,0.701,0.2,0.026,none
2025-05-05T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5669.06,5670.0,38,Opened the primary butterfly corridor layer.,PRIMARY,5590.0,5670.0,5750.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
2025-05-05T17:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5672.9,5670.0,38,Primary take-profit reached.,PRIMARY,5590.0,5670.0,5750.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,,0.701,,,0.475,0.475,0.95,,1,100,0.6511,29.7425,30.4435,11.4415,12.8435,0.701,0.2,0.026,none
2025-05-06T17:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5611.78,5625.0,39,Opened the primary butterfly corridor layer.,PRIMARY,5545.0,5625.0,5705.0,80.0,80.0,80.0,symmetric,7,18.301,17.6,0.701,0.701,0.2,0.026,0.475,0.475,0.95,18.301,1,100,,,,,,,,,
