timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,modeled_max_loss,contracts_per_layer,option_multiplier,drift_distance,drift_count,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile,primary_return_pct
2025-04-02T14:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5611.97,5605.0,1.0,Opened the primary butterfly corridor layer.,PRIMARY,5505.0,5605.0,5705.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,0.086,0.086,26.486,1.0,100.0,,,,,,,,,
2025-04-02T14:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5623.31,5605.0,,Corridor drift started.,,,,,,,,,,,,,,,,,18.31,,,,,,,,
2025-04-02T14:50:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,5634.56,5610.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,24.56,8.0,,,,,,,
2025-04-02T14:55:00+00:00,SPX,REBUILT,REBUILD,5642.7,5605.0,1.0,Removed prior layers for rebuild.,PRIMARY,5505.0,5605.0,5705.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,,0.086,,1.0,100.0,,,27.7704,32.7571,1.2844,6.3571,0.086,conservative,
2025-04-02T14:55:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,5642.7,5615.0,2.0,Established a fresh primary butterfly corridor layer.,PRIMARY,5515.0,5615.0,5715.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,0.086,0.086,26.486,1.0,100.0,,,,,,,,,
2025-04-02T15:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5641.01,5615.0,,Corridor drift started.,,,,,,,,,,,,,,,,,26.01,,,,,,,,
2025-04-02T15:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,5633.26,5620.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02T15:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5639.65,5620.0,,Corridor drift started.,,,,,,,,,,,,,,,,,19.65,,,,,,,,
2025-04-02T15:30:00+00:00,SPX,ABORTED,DRIFTING,5658.5,5615.0,2.0,Regime turned TREND_UP.,PRIMARY,5515.0,5615.0,5715.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,,0.086,,1.0,100.0,,,27.4729,32.407,0.9869,6.007,0.086,conservative,
2025-04-15T15:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5424.04,5430.0,3.0,Opened the primary butterfly corridor layer.,PRIMARY,5330.0,5430.0,5530.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,0.086,0.086,26.486,1.0,100.0,,,,,,,,,
2025-04-15T16:50:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,5412.98,5420.0,4.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,5320.0,5420.0,5520.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,0.086,0.086,26.486,1.0,100.0,,,,,,,,,
2025-04-15T16:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5407.99,5425.0,,Corridor drift started.,,,,,,,,,,,,,,,,,17.01,,,,,,,,
2025-04-15T17:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,5413.75,5425.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15T17:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5409.91,5425.0,,Corridor drift started.,,,,,,,,,,,,,,,,,15.09,,,,,,,,
2025-04-15T17:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,5411.56,5425.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15T17:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5404.24,5425.0,,Corridor drift started.,,,,,,,,,,,,,,,,,20.76,,,,,,,,
2025-04-15T17:40:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,5406.77,5420.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15T17:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5393.71,5420.0,,Corridor drift started.,,,,,,,,,,,,,,,,,26.29,,,,,,,,
2025-04-15T18:25:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,5392.48,5410.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,17.52,8.0,,,,,,,
2025-04-15T18:30:00+00:00,SPX,REBUILT,REBUILD,5399.67,5430.0,3.0,Removed prior layers for rebuild.,PRIMARY,5330.0,5430.0,5530.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,,0.086,,1.0,100.0,,,28.3368,33.4234,1.8508,7.0234,0.086,conservative,
2025-04-15T18:30:00+00:00,SPX,REBUILT,REBUILD,5399.67,5420.0,4.0,Removed prior layers for rebuild.,SUPPLEMENTAL,5320.0,5420.0,5520.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,,0.086,,1.0,100.0,,,28.6851,33.8332,2.1991,7.4332,0.086,conservative,
2025-04-15T18:30:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,5399.67,5410.0,5.0,Established a fresh primary butterfly corridor layer.,PRIMARY,5310.0,5410.0,5510.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,0.086,0.086,26.486,1.0,100.0,,,,,,,,,
2025-04-15T18:35:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,5396.95,5405.0,6.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,5305.0,5405.0,5505.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,0.086,0.086,26.486,1.0,100.0,,,,,,,,,
2025-04-15T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,5398.18,5410.0,5.0,Session window closed.,PRIMARY,5310.0,5410.0,5510.0,100.0,100.0,100.0,symmetric,7.0,26.486,26.4,,0.086,,1.0,100.0,,,29.0277,34.2362,2.5417,7.8362,0.086,conservative,
