timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,modeled_max_loss,contracts_per_layer,option_multiplier,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile,drift_distance,drift_count
2026-02-09T15:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6934.32,6925.0,1967.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6825.0,6925.0,6985.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2026-02-09T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6938.51,6920.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,,,18.51,
2026-02-09T15:40:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6957.52,6930.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,,,27.52,8.0
2026-02-09T15:45:00+00:00,SPX,REBUILT,REBUILD,6959.69,6920.0,1966.0,Removed prior layers for rebuild.,PRIMARY,6820.0,6920.0,6980.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,,13.0468,15.4352,0.9608,3.4352,0.086,conservative,,
2026-02-09T15:45:00+00:00,SPX,REBUILT,REBUILD,6959.69,6925.0,1967.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6825.0,6925.0,6985.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,,13.3251,15.7626,1.2391,3.7626,0.086,conservative,,
2026-02-09T15:45:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6959.69,6930.0,1968.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6830.0,6930.0,6990.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2026-02-09T15:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6960.59,6930.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,,,30.59,
2026-02-09T17:15:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6977.27,6955.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,,,22.27,18.0
2026-02-09T17:20:00+00:00,SPX,REBUILT,REBUILD,6974.74,6930.0,1968.0,Removed prior layers for rebuild.,PRIMARY,6830.0,6930.0,6990.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,,12.7948,15.1387,0.7088,3.1387,0.086,conservative,,
2026-02-09T17:20:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6974.74,6955.0,1969.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6855.0,6955.0,7015.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2026-02-09T17:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6973.3,6955.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,,,18.3,
