timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile
2025-07-15T14:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6276.73,6275.0,634,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.695,22.4684,22.5244,9.2124,9.3244,0.056,none
2025-07-15T14:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6275.04,6275.0,635,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T14:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6271.98,6275.0,635,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.6847,22.3329,22.3889,9.0769,9.1889,0.056,none
2025-07-15T15:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6268.31,6275.0,636,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T15:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6264.05,6275.0,636,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.6219,21.5003,21.5563,8.2443,8.3563,0.056,none
2025-07-15T15:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6264.65,6275.0,637,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T15:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6271.1,6275.0,637,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.6778,22.2405,22.2965,8.9845,9.0965,0.056,none
2025-07-15T15:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6268.12,6275.0,638,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T15:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6269.21,6275.0,638,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.6628,22.0421,22.0981,8.7861,8.8981,0.056,none
2025-07-15T15:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6274.0,6275.0,639,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T15:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6269.73,6275.0,639,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.6669,22.0967,22.1527,8.8407,8.9527,0.056,none
2025-07-15T15:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6268.94,6275.0,640,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T16:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6269.83,6275.0,640,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.6677,22.1072,22.1632,8.8512,8.9632,0.056,none
2025-07-15T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6264.84,6275.0,641,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6265.75,6275.0,641,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.6354,21.6788,21.7348,8.4228,8.5348,0.056,none
2025-07-15T16:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6263.69,6270.0,642,Opened the primary butterfly corridor layer.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T16:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6261.37,6270.0,642,Primary take-profit reached.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,,0.056,1,100,0.6403,21.7439,21.7999,8.4879,8.5999,0.056,none
2025-07-15T16:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6262.44,6270.0,643,Opened the primary butterfly corridor layer.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T16:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6263.13,6270.0,643,Primary take-profit reached.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,,0.056,1,100,0.6542,21.9287,21.9847,8.6727,8.7847,0.056,none
2025-07-15T16:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6260.39,6270.0,644,Opened the primary butterfly corridor layer.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T16:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6253.24,6270.0,644,Primary take-profit reached.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,,0.056,1,100,0.5759,20.8902,20.9462,7.6342,7.7462,0.056,none
2025-07-15T17:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6255.69,6270.0,645,Opened the primary butterfly corridor layer.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T17:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6253.76,6270.0,645,Primary take-profit reached.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,,0.056,1,100,0.58,20.9448,21.0008,7.6888,7.8008,0.056,none
2025-07-15T17:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6255.21,6265.0,646,Opened the primary butterfly corridor layer.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T17:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6258.18,6265.0,646,Primary take-profit reached.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,,0.056,1,100,0.6546,21.9339,21.9899,8.6779,8.7899,0.056,none
2025-07-15T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6259.47,6265.0,647,Opened the primary butterfly corridor layer.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-15T17:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6261.43,6265.0,647,Primary take-profit reached.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,,0.056,1,100,0.6804,22.2752,22.3312,9.0192,9.1312,0.056,none
2025-07-16T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6247.75,6260.0,648,Opened the primary butterfly corridor layer.,PRIMARY,6200.0,6260.0,6320.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T13:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6243.61,6260.0,648,Primary take-profit reached.,PRIMARY,6200.0,6260.0,6320.0,60.0,7,13.256,13.2,,0.056,1,100,0.5788,20.9291,20.9851,7.6731,7.7851,0.056,none
2025-07-16T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6243.43,6255.0,649,Opened the primary butterfly corridor layer.,PRIMARY,6195.0,6255.0,6315.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T14:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6247.28,6255.0,649,Primary take-profit reached.,PRIMARY,6195.0,6255.0,6315.0,60.0,7,13.256,13.2,,0.056,1,100,0.6475,21.8394,21.8954,8.5834,8.6954,0.056,none
2025-07-16T14:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6246.21,6255.0,650,Opened the primary butterfly corridor layer.,PRIMARY,6195.0,6255.0,6315.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T14:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6245.79,6255.0,650,Primary take-profit reached.,PRIMARY,6195.0,6255.0,6315.0,60.0,7,13.256,13.2,,0.056,1,100,0.6357,21.683,21.739,8.427,8.539,0.056,none
2025-07-16T14:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6247.43,6255.0,651,Opened the primary butterfly corridor layer.,PRIMARY,6195.0,6255.0,6315.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T14:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6244.2,6255.0,651,Primary take-profit reached.,PRIMARY,6195.0,6255.0,6315.0,60.0,7,13.256,13.2,,0.056,1,100,0.6231,21.516,21.572,8.26,8.372,0.056,none
2025-07-16T14:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6244.8,6255.0,652,Opened the primary butterfly corridor layer.,PRIMARY,6195.0,6255.0,6315.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T14:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6249.04,6255.0,652,Primary take-profit reached.,PRIMARY,6195.0,6255.0,6315.0,60.0,7,13.256,13.2,,0.056,1,100,0.6615,22.0242,22.0802,8.7682,8.8802,0.056,none
2025-07-16T14:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6242.37,6250.0,653,Opened the primary butterfly corridor layer.,PRIMARY,6190.0,6250.0,6310.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T15:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6247.65,6250.0,653,Primary take-profit reached.,PRIMARY,6190.0,6250.0,6310.0,60.0,7,13.256,13.2,,0.056,1,100,0.69,22.4033,22.4593,9.1473,9.2593,0.056,none
2025-07-16T15:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6249.43,6250.0,654,Opened the primary butterfly corridor layer.,PRIMARY,6190.0,6250.0,6310.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T15:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6254.1,6250.0,654,Primary take-profit reached.,PRIMARY,6190.0,6250.0,6310.0,60.0,7,13.256,13.2,,0.056,1,100,0.6762,22.2195,22.2755,8.9635,9.0755,0.056,none
2025-07-16T15:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6224.71,6245.0,655,Opened the primary butterfly corridor layer.,PRIMARY,6185.0,6245.0,6305.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T15:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6225.96,6245.0,655,Primary take-profit reached.,PRIMARY,6185.0,6245.0,6305.0,60.0,7,13.256,13.2,,0.056,1,100,0.5578,20.6508,20.7068,7.3948,7.5068,0.056,none
2025-07-16T16:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6236.07,6240.0,656,Opened the primary butterfly corridor layer.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T16:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6237.37,6240.0,656,Primary take-profit reached.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,,0.056,1,100,0.6878,22.3739,22.4299,9.1179,9.2299,0.056,none
2025-07-16T16:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6239.43,6240.0,657,Opened the primary butterfly corridor layer.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T16:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6243.18,6240.0,657,Primary take-profit reached.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,,0.056,1,100,0.6835,22.3161,22.3721,9.0601,9.1721,0.056,none
2025-07-16T16:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6241.87,6240.0,658,Opened the primary butterfly corridor layer.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T16:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6241.86,6240.0,658,Primary take-profit reached.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,,0.056,1,100,0.6939,22.4547,22.5107,9.1987,9.3107,0.056,none
2025-07-16T17:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6254.38,6240.0,659,Opened the primary butterfly corridor layer.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T17:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6251.88,6240.0,659,Primary take-profit reached.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,,0.056,1,100,0.6146,21.4026,21.4586,8.1466,8.2586,0.056,none
2025-07-16T17:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6250.53,6240.0,660,Opened the primary butterfly corridor layer.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-16T17:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6253.28,6240.0,660,Primary take-profit reached.,PRIMARY,6180.0,6240.0,6300.0,60.0,7,13.256,13.2,,0.056,1,100,0.6035,21.2556,21.3116,7.9996,8.1116,0.056,none
2025-07-17T14:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6282.73,6265.0,661,Opened the primary butterfly corridor layer.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T14:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6283.27,6265.0,661,Primary take-profit reached.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,,0.056,1,100,0.5639,20.7317,20.7877,7.4757,7.5877,0.056,none
2025-07-17T14:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6276.51,6265.0,662,Opened the primary butterfly corridor layer.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T14:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6271.96,6265.0,662,Primary take-profit reached.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,,0.056,1,100,0.6535,21.9192,21.9752,8.6632,8.7752,0.056,none
2025-07-17T14:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6278.5,6265.0,663,Opened the primary butterfly corridor layer.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T14:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6273.38,6265.0,663,Primary take-profit reached.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,,0.056,1,100,0.6423,21.7701,21.8261,8.5141,8.6261,0.056,none
2025-07-17T14:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6275.99,6265.0,664,Opened the primary butterfly corridor layer.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T14:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6280.14,6265.0,664,Primary take-profit reached.,PRIMARY,6205.0,6265.0,6325.0,60.0,7,13.256,13.2,,0.056,1,100,0.5887,21.0603,21.1163,7.8043,7.9163,0.056,none
2025-07-17T14:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6280.22,6270.0,665,Opened the primary butterfly corridor layer.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T14:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6279.62,6270.0,665,Primary take-profit reached.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,,0.056,1,100,0.6325,21.6399,21.6959,8.3839,8.4959,0.056,none
2025-07-17T15:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6284.63,6270.0,666,Opened the primary butterfly corridor layer.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T15:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6284.74,6270.0,666,Primary take-profit reached.,PRIMARY,6210.0,6270.0,6330.0,60.0,7,13.256,13.2,,0.056,1,100,0.5919,21.1023,21.1583,7.8463,7.9583,0.056,none
2025-07-17T15:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6287.81,6275.0,667,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T15:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6287.56,6275.0,667,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.6092,21.3312,21.3872,8.0752,8.1872,0.056,none
2025-07-17T15:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6290.45,6275.0,668,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T15:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6291.95,6275.0,668,Primary take-profit reached.,PRIMARY,6215.0,6275.0,6335.0,60.0,7,13.256,13.2,,0.056,1,100,0.5744,20.8703,20.9263,7.6143,7.7263,0.056,none
2025-07-17T15:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6293.51,6280.0,669,Opened the primary butterfly corridor layer.,PRIMARY,6220.0,6280.0,6340.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T16:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6295.05,6280.0,669,Primary take-profit reached.,PRIMARY,6220.0,6280.0,6340.0,60.0,7,13.256,13.2,,0.056,1,100,0.5895,21.0698,21.1258,7.8138,7.9258,0.056,none
2025-07-17T16:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6295.63,6280.0,670,Opened the primary butterfly corridor layer.,PRIMARY,6220.0,6280.0,6340.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T16:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6292.76,6280.0,670,Primary take-profit reached.,PRIMARY,6220.0,6280.0,6340.0,60.0,7,13.256,13.2,,0.056,1,100,0.6076,21.3102,21.3662,8.0542,8.1662,0.056,none
2025-07-17T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6289.07,6280.0,671,Opened the primary butterfly corridor layer.,PRIMARY,6220.0,6280.0,6340.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6292.2,6280.0,671,Primary take-profit reached.,PRIMARY,6220.0,6280.0,6340.0,60.0,7,13.256,13.2,,0.056,1,100,0.612,21.369,21.425,8.113,8.225,0.056,none
2025-07-17T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6289.63,6285.0,672,Opened the primary butterfly corridor layer.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T16:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6289.37,6285.0,672,Primary take-profit reached.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,,0.056,1,100,0.674,22.1912,22.2472,8.9352,9.0472,0.056,none
2025-07-17T16:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6286.9,6285.0,673,Opened the primary butterfly corridor layer.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T16:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6289.06,6285.0,673,Primary take-profit reached.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,,0.056,1,100,0.6765,22.2237,22.2797,8.9677,9.0797,0.056,none
2025-07-17T16:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6288.36,6285.0,674,Opened the primary butterfly corridor layer.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T16:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6287.83,6285.0,674,Primary take-profit reached.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,,0.056,1,100,0.6862,22.3529,22.4089,9.0969,9.2089,0.056,none
2025-07-17T16:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6289.65,6285.0,675,Opened the primary butterfly corridor layer.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T17:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6290.37,6285.0,675,Primary take-profit reached.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,,0.056,1,100,0.6661,22.0862,22.1422,8.8302,8.9422,0.056,none
2025-07-17T17:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6289.33,6285.0,676,Opened the primary butterfly corridor layer.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-07-17T17:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6289.75,6285.0,676,Primary take-profit reached.,PRIMARY,6225.0,6285.0,6345.0,60.0,7,13.256,13.2,,0.056,1,100,0.671,22.1513,22.2073,8.8953,9.0073,0.056,none
