timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,friction_cost,close_value,realized_pnl,drift_distance,drift_count
2025-07-16T17:20:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,623.4,621.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-07-16T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,624.43,624.0,139.0,Session window closed.,PRIMARY,619.0,624.0,629.0,5.0,5.0,1.156,,1.9355,0.7795,,
2025-07-16T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,624.43,621.0,140.0,Session window closed.,SUPPLEMENTAL,616.0,621.0,626.0,5.0,5.0,1.156,,1.5652,0.4092,,
2025-07-17T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,625.95,624.0,141.0,Opened the primary butterfly corridor layer.,PRIMARY,619.0,624.0,629.0,5.0,5.0,1.156,0.056,,,,
2025-07-17T13:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,626.02,625.0,142.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,620.0,625.0,630.0,5.0,5.0,1.156,0.056,,,,
2025-07-17T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,628.16,624.0,141.0,Session window closed.,PRIMARY,619.0,624.0,629.0,5.0,5.0,1.156,,1.4947,0.3387,,
2025-07-17T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,628.16,625.0,142.0,Session window closed.,SUPPLEMENTAL,620.0,625.0,630.0,5.0,5.0,1.156,,1.6119,0.4559,,
2025-07-18T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,629.05,628.0,143.0,Opened the primary butterfly corridor layer.,PRIMARY,623.0,628.0,633.0,5.0,5.0,1.156,0.056,,,,
2025-07-18T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,627.14,628.0,143.0,Session window closed.,PRIMARY,623.0,628.0,633.0,5.0,5.0,1.156,,1.8847,0.7287,,
2025-07-21T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,630.09,628.0,144.0,Opened the primary butterfly corridor layer.,PRIMARY,623.0,628.0,633.0,5.0,5.0,1.156,0.056,,,,
2025-07-21T13:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,630.32,629.0,145.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,624.0,629.0,634.0,5.0,5.0,1.156,0.056,,,,
2025-07-21T13:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,630.57,628.0,,Corridor drift started.,,,,,,,,,,,2.57,
2025-07-21T14:25:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,631.25,629.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-07-21T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,629.42,628.0,144.0,Session window closed.,PRIMARY,623.0,628.0,633.0,5.0,5.0,1.156,,1.8185,0.6625,,
2025-07-21T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,629.42,629.0,145.0,Session window closed.,SUPPLEMENTAL,624.0,629.0,634.0,5.0,5.0,1.156,,1.9351,0.7791,,
2025-07-22T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,628.0,630.0,146.0,Opened the primary butterfly corridor layer.,PRIMARY,625.0,630.0,635.0,5.0,5.0,1.156,0.056,,,,
2025-07-22T13:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,626.53,628.0,147.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,623.0,628.0,633.0,5.0,5.0,1.156,0.056,,,,
2025-07-22T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,629.47,630.0,146.0,Session window closed.,PRIMARY,625.0,630.0,635.0,5.0,5.0,1.156,,1.9237,0.7677,,
2025-07-22T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,629.47,628.0,147.0,Session window closed.,SUPPLEMENTAL,623.0,628.0,633.0,5.0,5.0,1.156,,1.8113,0.6553,,
2025-07-23T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,630.34,629.0,148.0,Opened the primary butterfly corridor layer.,PRIMARY,624.0,629.0,634.0,5.0,5.0,1.156,0.056,,,,
2025-07-23T15:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,631.76,631.0,149.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,626.0,631.0,636.0,5.0,5.0,1.156,0.056,,,,
2025-07-23T16:00:00+00:00,SPY,DRIFT_STARTED,DRIFTING,632.52,630.0,,Corridor drift started.,,,,,,,,,,,2.52,
2025-07-23T16:05:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,632.35,630.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-07-23T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,633.19,629.0,148.0,Session window closed.,PRIMARY,624.0,629.0,634.0,5.0,5.0,1.156,,1.4912,0.3352,,
2025-07-23T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,633.19,631.0,149.0,Session window closed.,SUPPLEMENTAL,626.0,631.0,636.0,5.0,5.0,1.156,,1.699,0.543,,
2025-07-24T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.21,633.0,150.0,Opened the primary butterfly corridor layer.,PRIMARY,628.0,633.0,638.0,5.0,5.0,1.156,0.056,,,,
2025-07-24T14:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,635.56,635.0,151.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,,
2025-07-24T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,635.2,633.0,150.0,Session window closed.,PRIMARY,628.0,633.0,638.0,5.0,5.0,1.156,,1.7263,0.5703,,
2025-07-24T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,635.2,635.0,151.0,Session window closed.,SUPPLEMENTAL,630.0,635.0,640.0,5.0,5.0,1.156,,1.9423,0.7863,,
2025-07-25T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.39,635.0,152.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,,
2025-07-25T16:20:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,636.59,636.0,153.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,,
2025-07-25T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,637.41,635.0,152.0,Session window closed.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.7015,0.5455,,
2025-07-25T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,637.41,636.0,153.0,Session window closed.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.7791,0.6231,,
2025-07-28T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.27,637.0,154.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,,
2025-07-28T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,636.02,637.0,154.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.8705,0.7145,,
2025-07-29T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.71,637.0,155.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,,
2025-07-29T15:25:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,635.29,636.0,156.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,,
2025-07-29T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,634.37,637.0,155.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.6755,0.5195,,
2025-07-29T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,634.37,636.0,156.0,Session window closed.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.7685,0.6125,,
2025-07-30T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.59,635.0,157.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,,
2025-07-30T14:20:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,636.57,636.0,158.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,,
2025-07-30T18:55:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,632.84,635.0,157.0,Regime turned TREND_DOWN.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.7219,0.5659,,
2025-07-30T18:55:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,632.84,636.0,158.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.5989,0.4429,,
2025-07-30T19:00:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,632.14,635.0,159.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,,
2025-07-30T19:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,632.77,634.0,160.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,629.0,634.0,639.0,5.0,5.0,1.156,0.056,,,,
2025-07-30T19:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,631.93,635.0,,Corridor drift started.,,,,,,,,,,,3.07,
2025-07-30T19:25:00+00:00,SPY,ABORTED,DRIFTING,632.09,635.0,159.0,Regime turned TREND_DOWN.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.5783,0.4223,,
2025-07-30T19:25:00+00:00,SPY,ABORTED,DRIFTING,632.09,634.0,160.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,629.0,634.0,639.0,5.0,5.0,1.156,,1.6813,0.5253,,
2025-07-31T17:15:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,636.66,637.0,161.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,,
2025-07-31T17:25:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,634.84,636.0,162.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,,
2025-07-31T17:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,633.47,636.0,,Corridor drift started.,,,,,,,,,,,2.53,
2025-07-31T18:00:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,633.61,636.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-07-31T18:05:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,632.92,637.0,161.0,Regime turned TREND_DOWN.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.4601,0.3041,,
2025-07-31T18:05:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,632.92,636.0,162.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.5634,0.4074,,
2025-07-31T18:30:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,634.43,635.0,163.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,,
2025-07-31T19:20:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,633.12,634.0,164.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,629.0,634.0,639.0,5.0,5.0,1.156,0.056,,,,
2025-07-31T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,632.68,635.0,163.0,Session window closed.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.6487,0.4927,,
2025-07-31T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,632.68,634.0,164.0,Session window closed.,SUPPLEMENTAL,629.0,634.0,639.0,5.0,5.0,1.156,,1.7413,0.5853,,
2025-08-01T17:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,620.57,623.0,165.0,Opened the primary butterfly corridor layer.,PRIMARY,618.0,623.0,628.0,5.0,5.0,1.156,0.056,,,,
2025-08-01T17:35:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,620.38,621.0,166.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,616.0,621.0,626.0,5.0,5.0,1.156,0.056,,,,
2025-08-01T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,621.42,623.0,165.0,Session window closed.,PRIMARY,618.0,623.0,628.0,5.0,5.0,1.156,,1.7436,0.5876,,
2025-08-01T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,621.42,621.0,166.0,Session window closed.,SUPPLEMENTAL,616.0,621.0,626.0,5.0,5.0,1.156,,1.8667,0.7107,,
2025-08-04T17:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,630.29,630.0,167.0,Opened the primary butterfly corridor layer.,PRIMARY,625.0,630.0,635.0,5.0,5.0,1.156,0.056,,,,
2025-08-04T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,630.21,630.0,167.0,Session window closed.,PRIMARY,625.0,630.0,635.0,5.0,5.0,1.156,,1.8926,0.7366,,
2025-08-05T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,632.26,631.0,168.0,Opened the primary butterfly corridor layer.,PRIMARY,626.0,631.0,636.0,5.0,5.0,1.156,0.056,,,,
2025-08-05T14:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,629.08,630.0,169.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,625.0,630.0,635.0,5.0,5.0,1.156,0.056,,,,
2025-08-05T14:45:00+00:00,SPY,DRIFT_STARTED,DRIFTING,627.06,630.0,,Corridor drift started.,,,,,,,,,,,2.94,
2025-08-05T14:55:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,627.91,630.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-05T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,628.6,631.0,168.0,Session window closed.,PRIMARY,626.0,631.0,636.0,5.0,5.0,1.156,,1.7027,0.5467,,
2025-08-05T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,628.6,630.0,169.0,Session window closed.,SUPPLEMENTAL,625.0,630.0,635.0,5.0,5.0,1.156,,1.8091,0.6531,,
2025-08-06T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,629.3,629.0,170.0,Opened the primary butterfly corridor layer.,PRIMARY,624.0,629.0,634.0,5.0,5.0,1.156,0.056,,,,
2025-08-06T14:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,630.56,630.0,171.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,625.0,630.0,635.0,5.0,5.0,1.156,0.056,,,,
2025-08-06T15:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,631.59,629.0,,Corridor drift started.,,,,,,,,,,,2.59,
2025-08-06T15:35:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,631.71,630.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-06T15:50:00+00:00,SPY,DRIFT_STARTED,DRIFTING,632.76,630.0,,Corridor drift started.,,,,,,,,,,,2.76,
2025-08-06T16:10:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,632.49,630.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-06T16:15:00+00:00,SPY,DRIFT_STARTED,DRIFTING,632.62,630.0,,Corridor drift started.,,,,,,,,,,,2.62,
2025-08-06T16:20:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,632.42,630.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-06T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,633.31,629.0,170.0,Session window closed.,PRIMARY,624.0,629.0,634.0,5.0,5.0,1.156,,1.477,0.321,,
2025-08-06T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,633.31,630.0,171.0,Session window closed.,SUPPLEMENTAL,625.0,630.0,635.0,5.0,5.0,1.156,,1.5915,0.4355,,
2025-08-07T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.71,634.0,172.0,Opened the primary butterfly corridor layer.,PRIMARY,629.0,634.0,639.0,5.0,5.0,1.156,0.056,,,,
2025-08-07T13:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,635.68,635.0,173.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,,
2025-08-07T15:45:00+00:00,SPY,DRIFT_STARTED,DRIFTING,631.37,634.0,,Corridor drift started.,,,,,,,,,,,2.63,
2025-08-07T15:50:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,632.17,634.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-07T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,630.6,634.0,172.0,Session window closed.,PRIMARY,629.0,634.0,639.0,5.0,5.0,1.156,,1.5845,0.4285,,
2025-08-07T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,630.6,635.0,173.0,Session window closed.,SUPPLEMENTAL,630.0,635.0,640.0,5.0,5.0,1.156,,1.4657,0.3097,,
2025-08-08T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,635.28,631.0,174.0,Opened the primary butterfly corridor layer.,PRIMARY,626.0,631.0,636.0,5.0,5.0,1.156,0.056,,,,
2025-08-08T13:50:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,635.43,631.0,174.0,Regime turned TREND_UP.,PRIMARY,626.0,631.0,636.0,5.0,5.0,1.156,,1.4173,0.2613,,
2025-08-08T15:55:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,636.36,635.0,175.0,Opened the primary butterfly corridor layer.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,0.056,,,,
2025-08-08T16:00:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,636.61,636.0,176.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,0.056,,,,
2025-08-08T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,636.79,635.0,175.0,Session window closed.,PRIMARY,630.0,635.0,640.0,5.0,5.0,1.156,,1.7429,0.5869,,
2025-08-08T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,636.79,636.0,176.0,Session window closed.,SUPPLEMENTAL,631.0,636.0,641.0,5.0,5.0,1.156,,1.854,0.698,,
2025-08-11T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.5,637.0,177.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,,
2025-08-11T16:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,638.77,638.0,178.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,633.0,638.0,643.0,5.0,5.0,1.156,0.056,,,,
2025-08-11T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,636.05,637.0,177.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,1.874,0.718,,
2025-08-11T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,636.05,638.0,178.0,Session window closed.,SUPPLEMENTAL,633.0,638.0,643.0,5.0,5.0,1.156,,1.7225,0.5665,,
2025-08-12T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.61,637.0,179.0,Opened the primary butterfly corridor layer.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,0.056,,,,
2025-08-12T14:10:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,638.93,638.0,180.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,633.0,638.0,643.0,5.0,5.0,1.156,0.056,,,,
2025-08-12T14:45:00+00:00,SPY,DRIFT_STARTED,DRIFTING,639.69,637.0,,Corridor drift started.,,,,,,,,,,,2.69,
2025-08-12T15:05:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,640.41,638.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-12T15:10:00+00:00,SPY,DRIFT_STARTED,DRIFTING,640.54,638.0,,Corridor drift started.,,,,,,,,,,,2.54,
2025-08-12T15:25:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,640.48,638.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-12T15:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,640.86,638.0,,Corridor drift started.,,,,,,,,,,,2.86,
2025-08-12T16:20:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,641.37,639.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-12T16:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,641.61,639.0,,Corridor drift started.,,,,,,,,,,,2.61,
2025-08-12T16:35:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,641.46,639.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-12T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,642.54,637.0,179.0,Session window closed.,PRIMARY,632.0,637.0,642.0,5.0,5.0,1.156,,0.0,-1.156,,
2025-08-12T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,642.54,638.0,180.0,Session window closed.,SUPPLEMENTAL,633.0,638.0,643.0,5.0,5.0,1.156,,1.4466,0.2906,,
2025-08-13T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,645.86,643.0,181.0,Opened the primary butterfly corridor layer.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,0.056,,,,
2025-08-13T13:50:00+00:00,SPY,DRIFT_STARTED,DRIFTING,646.06,643.0,,Corridor drift started.,,,,,,,,,,,3.06,
2025-08-13T14:00:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,645.2,643.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-13T14:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,645.43,644.0,182.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,639.0,644.0,649.0,5.0,5.0,1.156,0.056,,,,
2025-08-13T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,644.01,643.0,181.0,Session window closed.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,,1.8669,0.7109,,
2025-08-13T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,644.01,644.0,182.0,Session window closed.,SUPPLEMENTAL,639.0,644.0,649.0,5.0,5.0,1.156,,1.9787,0.8227,,
2025-08-14T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,643.64,644.0,183.0,Opened the primary butterfly corridor layer.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,0.056,,,,
2025-08-14T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,645.18,644.0,183.0,Session window closed.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,,1.8469,0.6909,,
2025-08-15T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,643.93,645.0,184.0,Opened the primary butterfly corridor layer.,PRIMARY,640.0,645.0,650.0,5.0,5.0,1.156,0.056,,,,
2025-08-15T15:20:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,643.47,644.0,185.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,639.0,644.0,649.0,5.0,5.0,1.156,0.056,,,,
2025-08-15T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,643.65,645.0,184.0,Session window closed.,PRIMARY,640.0,645.0,650.0,5.0,5.0,1.156,,1.8268,0.6708,,
2025-08-15T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,643.65,644.0,185.0,Session window closed.,SUPPLEMENTAL,639.0,644.0,649.0,5.0,5.0,1.156,,1.9158,0.7598,,
2025-08-18T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,643.55,644.0,186.0,Opened the primary butterfly corridor layer.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,0.056,,,,
2025-08-18T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,643.32,644.0,186.0,Session window closed.,PRIMARY,639.0,644.0,649.0,5.0,5.0,1.156,,1.9059,0.7499,,
2025-08-19T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,642.55,643.0,187.0,Opened the primary butterfly corridor layer.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,0.056,,,,
2025-08-19T14:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,641.22,642.0,188.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,637.0,642.0,647.0,5.0,5.0,1.156,0.056,,,,
2025-08-19T17:00:00+00:00,SPY,DRIFT_STARTED,DRIFTING,639.31,642.0,,Corridor drift started.,,,,,,,,,,,2.69,
2025-08-19T17:05:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,638.93,641.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-08-19T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,639.26,643.0,187.0,Session window closed.,PRIMARY,638.0,643.0,648.0,5.0,5.0,1.156,,1.5443,0.3883,,
2025-08-19T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,639.26,642.0,188.0,Session window closed.,SUPPLEMENTAL,637.0,642.0,647.0,5.0,5.0,1.156,,1.6482,0.4922,,
2025-08-20T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,637.38,639.0,189.0,Opened the primary butterfly corridor layer.,PRIMARY,634.0,639.0,644.0,5.0,5.0,1.156,0.056,,,,
2025-08-20T13:50:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,635.5,639.0,189.0,Regime turned TREND_DOWN.,PRIMARY,634.0,639.0,644.0,5.0,5.0,1.156,,1.5134,0.3574,,
