timestamp,symbol,week_key,action,state,price,center_price,layer_id,detail,kind,body_strike,lower_strike,upper_strike,width,dte,entry_cost,entry_debit,entry_friction_cost,gross_deployment,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost
2025-05-12T17:00:00+00:00,SPX,2025-05-12,ABORT,ABORTED,5829.92,0.0,15,Aborted on trend-dominant week.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-05-23T19:00:00+00:00,SPX,2025-05-19,EXIT_WEEK,EXITED,5814.64,0.0,16,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-05-23T19:00:00+00:00,SPX,2025-05-19,EXIT_WEEK,EXITED,5814.64,0.0,17,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-05-23T19:00:00+00:00,SPX,2025-05-19,EXIT_WEEK,EXITED,5814.64,0.0,18,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-05-30T19:00:00+00:00,SPX,2025-05-26,EXIT_WEEK,EXITED,5905.22,0.0,19,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-05-30T19:00:00+00:00,SPX,2025-05-26,EXIT_WEEK,EXITED,5905.22,0.0,20,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-05-30T19:00:00+00:00,SPX,2025-05-26,EXIT_WEEK,EXITED,5905.22,0.0,21,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-06T19:00:00+00:00,SPX,2025-06-02,EXIT_WEEK,EXITED,6007.71,0.0,22,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-06T19:00:00+00:00,SPX,2025-06-02,EXIT_WEEK,EXITED,6007.71,0.0,23,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-06T19:00:00+00:00,SPX,2025-06-02,EXIT_WEEK,EXITED,6007.71,0.0,24,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-13T19:00:00+00:00,SPX,2025-06-09,EXIT_WEEK,EXITED,5976.27,0.0,25,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-13T19:00:00+00:00,SPX,2025-06-09,EXIT_WEEK,EXITED,5976.27,0.0,26,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-13T19:00:00+00:00,SPX,2025-06-09,EXIT_WEEK,EXITED,5976.27,0.0,27,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-20T19:00:00+00:00,SPX,2025-06-16,EXIT_WEEK,EXITED,5960.89,0.0,28,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-20T19:00:00+00:00,SPX,2025-06-16,EXIT_WEEK,EXITED,5960.89,0.0,29,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-20T19:00:00+00:00,SPX,2025-06-16,EXIT_WEEK,EXITED,5960.89,0.0,30,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-27T14:00:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6174.93,0.0,31,Aborted on trend-dominant week.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-27T14:00:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6174.93,0.0,32,Aborted on trend-dominant week.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-06-27T14:00:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6174.93,0.0,33,Aborted on trend-dominant week.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-07T13:30:00+00:00,SPX,2025-06-30,EXIT_WEEK,EXITED,6254.14,0.0,34,Week rollover exit.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-07T13:30:00+00:00,SPX,2025-06-30,EXIT_WEEK,EXITED,6254.14,0.0,35,Week rollover exit.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-07T13:30:00+00:00,SPX,2025-06-30,EXIT_WEEK,EXITED,6254.14,0.0,36,Week rollover exit.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-11T19:00:00+00:00,SPX,2025-07-07,EXIT_WEEK,EXITED,6259.58,0.0,37,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-11T19:00:00+00:00,SPX,2025-07-07,EXIT_WEEK,EXITED,6259.58,0.0,38,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-11T19:00:00+00:00,SPX,2025-07-07,EXIT_WEEK,EXITED,6259.58,0.0,39,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-18T19:00:00+00:00,SPX,2025-07-14,EXIT_WEEK,EXITED,6291.6,0.0,40,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-18T19:00:00+00:00,SPX,2025-07-14,EXIT_WEEK,EXITED,6291.6,0.0,41,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-18T19:00:00+00:00,SPX,2025-07-14,EXIT_WEEK,EXITED,6291.6,0.0,42,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-25T19:00:00+00:00,SPX,2025-07-21,EXIT_WEEK,EXITED,6392.54,0.0,43,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-25T19:00:00+00:00,SPX,2025-07-21,EXIT_WEEK,EXITED,6392.54,0.0,44,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-07-25T19:00:00+00:00,SPX,2025-07-21,EXIT_WEEK,EXITED,6392.54,0.0,45,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-01T13:30:00+00:00,SPX,2025-07-28,ABORT,ABORTED,6262.57,0.0,46,Aborted on trend-dominant week.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-01T13:30:00+00:00,SPX,2025-07-28,ABORT,ABORTED,6262.57,0.0,47,Aborted on trend-dominant week.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-01T13:30:00+00:00,SPX,2025-07-28,ABORT,ABORTED,6262.57,0.0,48,Aborted on trend-dominant week.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-08T19:00:00+00:00,SPX,2025-08-04,EXIT_WEEK,EXITED,6389.88,0.0,49,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-08T19:00:00+00:00,SPX,2025-08-04,EXIT_WEEK,EXITED,6389.88,0.0,50,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-08T19:00:00+00:00,SPX,2025-08-04,EXIT_WEEK,EXITED,6389.88,0.0,51,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-15T19:00:00+00:00,SPX,2025-08-11,EXIT_WEEK,EXITED,6452.97,0.0,52,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-15T19:00:00+00:00,SPX,2025-08-11,EXIT_WEEK,EXITED,6452.97,0.0,53,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-15T19:00:00+00:00,SPX,2025-08-11,EXIT_WEEK,EXITED,6452.97,0.0,54,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-22T19:00:00+00:00,SPX,2025-08-18,EXIT_WEEK,EXITED,6470.0,0.0,55,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-22T19:00:00+00:00,SPX,2025-08-18,EXIT_WEEK,EXITED,6470.0,0.0,56,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-22T19:00:00+00:00,SPX,2025-08-18,EXIT_WEEK,EXITED,6470.0,0.0,57,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-29T19:00:00+00:00,SPX,2025-08-25,EXIT_WEEK,EXITED,6458.43,0.0,58,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-29T19:00:00+00:00,SPX,2025-08-25,EXIT_WEEK,EXITED,6458.43,0.0,59,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-08-29T19:00:00+00:00,SPX,2025-08-25,EXIT_WEEK,EXITED,6458.43,0.0,60,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-05T19:00:00+00:00,SPX,2025-09-01,EXIT_WEEK,EXITED,6473.37,0.0,61,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-05T19:00:00+00:00,SPX,2025-09-01,EXIT_WEEK,EXITED,6473.37,0.0,62,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-05T19:00:00+00:00,SPX,2025-09-01,EXIT_WEEK,EXITED,6473.37,0.0,63,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-12T19:00:00+00:00,SPX,2025-09-08,EXIT_WEEK,EXITED,6598.64,0.0,64,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-12T19:00:00+00:00,SPX,2025-09-08,EXIT_WEEK,EXITED,6598.64,0.0,65,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-12T19:00:00+00:00,SPX,2025-09-08,EXIT_WEEK,EXITED,6598.64,0.0,66,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-19T19:00:00+00:00,SPX,2025-09-15,EXIT_WEEK,EXITED,6657.58,0.0,67,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-19T19:00:00+00:00,SPX,2025-09-15,EXIT_WEEK,EXITED,6657.58,0.0,68,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-19T19:00:00+00:00,SPX,2025-09-15,EXIT_WEEK,EXITED,6657.58,0.0,69,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-26T19:00:00+00:00,SPX,2025-09-22,EXIT_WEEK,EXITED,6643.8,0.0,70,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-26T19:00:00+00:00,SPX,2025-09-22,EXIT_WEEK,EXITED,6643.8,0.0,71,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-09-26T19:00:00+00:00,SPX,2025-09-22,EXIT_WEEK,EXITED,6643.8,0.0,72,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-03T19:00:00+00:00,SPX,2025-09-29,EXIT_WEEK,EXITED,6722.15,0.0,73,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-03T19:00:00+00:00,SPX,2025-09-29,EXIT_WEEK,EXITED,6722.15,0.0,74,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-03T19:00:00+00:00,SPX,2025-09-29,EXIT_WEEK,EXITED,6722.15,0.0,75,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-10T19:00:00+00:00,SPX,2025-10-06,EXIT_WEEK,EXITED,6598.99,0.0,76,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-10T19:00:00+00:00,SPX,2025-10-06,EXIT_WEEK,EXITED,6598.99,0.0,77,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-10T19:00:00+00:00,SPX,2025-10-06,EXIT_WEEK,EXITED,6598.99,0.0,78,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-17T19:00:00+00:00,SPX,2025-10-13,EXIT_WEEK,EXITED,6669.58,0.0,79,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-17T19:00:00+00:00,SPX,2025-10-13,EXIT_WEEK,EXITED,6669.58,0.0,80,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-17T19:00:00+00:00,SPX,2025-10-13,EXIT_WEEK,EXITED,6669.58,0.0,81,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-24T19:00:00+00:00,SPX,2025-10-20,EXIT_WEEK,EXITED,6806.06,0.0,82,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-24T19:00:00+00:00,SPX,2025-10-20,EXIT_WEEK,EXITED,6806.06,0.0,83,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-24T19:00:00+00:00,SPX,2025-10-20,EXIT_WEEK,EXITED,6806.06,0.0,84,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-28T19:30:00+00:00,SPX,2025-10-27,ABORT,ABORTED,6908.22,0.0,85,Aborted on trend-dominant week.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-28T19:30:00+00:00,SPX,2025-10-27,ABORT,ABORTED,6908.22,0.0,86,Aborted on trend-dominant week.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-10-28T19:30:00+00:00,SPX,2025-10-27,ABORT,ABORTED,6908.22,0.0,87,Aborted on trend-dominant week.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-07T17:00:00+00:00,SPX,2025-11-03,ABORT,ABORTED,6635.63,0.0,88,Aborted on trend-dominant week.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-07T17:00:00+00:00,SPX,2025-11-03,ABORT,ABORTED,6635.63,0.0,89,Aborted on trend-dominant week.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-07T17:00:00+00:00,SPX,2025-11-03,ABORT,ABORTED,6635.63,0.0,90,Aborted on trend-dominant week.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-14T20:00:00+00:00,SPX,2025-11-10,EXIT_WEEK,EXITED,6766.17,0.0,91,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-14T20:00:00+00:00,SPX,2025-11-10,EXIT_WEEK,EXITED,6766.17,0.0,92,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-14T20:00:00+00:00,SPX,2025-11-10,EXIT_WEEK,EXITED,6766.17,0.0,93,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-18T15:00:00+00:00,SPX,2025-11-17,ABORT,ABORTED,6585.8,0.0,94,Aborted on trend-dominant week.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-18T15:00:00+00:00,SPX,2025-11-17,ABORT,ABORTED,6585.8,0.0,95,Aborted on trend-dominant week.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-18T15:00:00+00:00,SPX,2025-11-17,ABORT,ABORTED,6585.8,0.0,96,Aborted on trend-dominant week.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-26T16:30:00+00:00,SPX,2025-11-24,ABORT,ABORTED,6822.17,0.0,97,Aborted on trend-dominant week.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-26T16:30:00+00:00,SPX,2025-11-24,ABORT,ABORTED,6822.17,0.0,98,Aborted on trend-dominant week.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-11-26T16:30:00+00:00,SPX,2025-11-24,ABORT,ABORTED,6822.17,0.0,99,Aborted on trend-dominant week.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-01T20:30:00+00:00,SPX,2025-12-01,ABORT,ABORTED,6818.67,0.0,100,Aborted on trend-dominant week.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-01T20:30:00+00:00,SPX,2025-12-01,ABORT,ABORTED,6818.67,0.0,101,Aborted on trend-dominant week.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-01T20:30:00+00:00,SPX,2025-12-01,ABORT,ABORTED,6818.67,0.0,102,Aborted on trend-dominant week.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-12T20:00:00+00:00,SPX,2025-12-08,EXIT_WEEK,EXITED,6829.08,0.0,103,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-12T20:00:00+00:00,SPX,2025-12-08,EXIT_WEEK,EXITED,6829.08,0.0,104,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-12T20:00:00+00:00,SPX,2025-12-08,EXIT_WEEK,EXITED,6829.08,0.0,105,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-19T20:00:00+00:00,SPX,2025-12-15,EXIT_WEEK,EXITED,6834.87,0.0,106,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-19T20:00:00+00:00,SPX,2025-12-15,EXIT_WEEK,EXITED,6834.87,0.0,107,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-19T20:00:00+00:00,SPX,2025-12-15,EXIT_WEEK,EXITED,6834.87,0.0,108,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-24T18:00:00+00:00,SPX,2025-12-22,ABORT,ABORTED,6931.35,0.0,109,Aborted on trend-dominant week.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-24T18:00:00+00:00,SPX,2025-12-22,ABORT,ABORTED,6931.35,0.0,110,Aborted on trend-dominant week.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2025-12-24T18:00:00+00:00,SPX,2025-12-22,ABORT,ABORTED,6931.35,0.0,111,Aborted on trend-dominant week.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2026-01-02T20:00:00+00:00,SPX,2025-12-29,EXIT_WEEK,EXITED,6859.77,0.0,112,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2026-01-02T20:00:00+00:00,SPX,2025-12-29,EXIT_WEEK,EXITED,6859.77,0.0,113,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2026-01-02T20:00:00+00:00,SPX,2025-12-29,EXIT_WEEK,EXITED,6859.77,0.0,114,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2026-01-09T20:00:00+00:00,SPX,2026-01-05,EXIT_WEEK,EXITED,6975.76,0.0,115,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2026-01-09T20:00:00+00:00,SPX,2026-01-05,EXIT_WEEK,EXITED,6975.76,0.0,116,Forced weekly exit window reached.,INITIAL,0.0,-125.0,125.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2026-01-09T20:00:00+00:00,SPX,2026-01-05,EXIT_WEEK,EXITED,6975.76,0.0,117,Forced weekly exit window reached.,INITIAL,100.0,-25.0,225.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
2026-01-16T20:00:00+00:00,SPX,2026-01-12,EXIT_WEEK,EXITED,6950.79,0.0,118,Forced weekly exit window reached.,INITIAL,-100.0,-225.0,25.0,125.0,,,,,,0.0,0.0,-27.556,-27.5,0.056
